title,content,source,published_at,url,collected_at
Cadent Capital Advisors LLC Cuts Stock Position in iShares U.S. Regional Banks ETF $IAT,"Regional Banks ETF were worth $1,126,000 as of its most recent filing with the Securities and Exchange Commission (SEC).
Regional Banks ETF has a one year low of $38.30 and a one year high of $57.69.
Regional Banks ETF (IAT) is an exchange-traded fund that is based on the DJ US Select \u002F Regional Banks index.
Regional Banks ETF (NYSEARCA:IAT – Free Report).
Regional Banks ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:53Z,https://www.etfdailynews.com/2025/09/26/cadent-capital-advisors-llc-cuts-stock-position-in-ishares-u-s-regional-banks-etf-iat/,2025-09-27 17:18:21.460222
Perigon Wealth Management LLC Has $5.03 Million Holdings in Vanguard Mid-Cap Growth ETF $VOT,"Perigon Wealth Management LLC’s holdings in Vanguard Mid-Cap Growth ETF were worth $5,033,000 as of its most recent filing with the Securities and Exchange Commission (SEC).
Get Vanguard Mid-Cap Growth ETF alerts:Vanguard Mid-Cap Growth ETF Trading Down 0.6%Shares of Vanguard Mid-Cap Growth ETF stock opened at $288.76 on Friday.
Vanguard Mid-Cap Growth ETF ProfileVanguard Mid-Cap Growth ETF (the Fund) is an exchange-traded share class of Vanguard Mid-Cap Growth Index Fund, which employs a passive management or indexing investment approach designed to track the performance of the MSCI US Mid Cap Growth Index (the Index).
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Mid-Cap Growth ETF (NYSEARCA:VOT – Free Report).
Receive News & Ratings for Vanguard Mid-Cap Growth ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Mid-Cap Growth ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:53Z,https://www.etfdailynews.com/2025/09/26/perigon-wealth-management-llc-has-5-03-million-holdings-in-vanguard-mid-cap-growth-etf-vot/,2025-09-27 17:18:22.600904
"LS Investment Advisors LLC Sells 1,911 Shares of iShares MSCI USA Value Factor ETF $VLUE","LS Investment Advisors LLC’s holdings in iShares MSCI USA Value Factor ETF were worth $1,331,000 at the end of the most recent quarter.
Get iShares MSCI USA Value Factor ETF alerts:iShares MSCI USA Value Factor ETF Trading Up 15.5%iShares MSCI USA Value Factor ETF stock opened at $123.37 on Friday.
iShares MSCI USA Value Factor ETF has a 12-month low of $91.80 and a 12-month high of $116.51.
iShares MSCI USA Value Factor ETF ProfileThe iShares MSCI USA Value Factor ETF (VLUE) is an exchange-traded fund that is based on the MSCI USA Enhanced Value index.
Recommended StoriesReceive News & Ratings for iShares MSCI USA Value Factor ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for iShares MSCI USA Value Factor ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:53Z,https://www.etfdailynews.com/2025/09/26/ls-investment-advisors-llc-sells-1911-shares-of-ishares-msci-usa-value-factor-etf-vlue/,2025-09-27 17:18:23.722825
SPDR Portfolio Aggregate Bond ETF $SPAB Shares Sold by Colton Groome Financial Advisors LLC,"Colton Groome Financial Advisors LLC’s holdings in SPDR Portfolio Aggregate Bond ETF were worth $792,000 at the end of the most recent quarter.
Get SPDR Portfolio Aggregate Bond ETF alerts:SPDR Portfolio Aggregate Bond ETF Stock Down 0.1%NYSEARCA:SPAB opened at $25.81 on Friday.
SPDR Portfolio Aggregate Bond ETF has a one year low of $24.70 and a one year high of $26.22.
SPDR Portfolio Aggregate Bond ETF ProfileThe SPDR Portfolio Aggregate Bond ETF (SPAB) is an exchange-traded fund that is based on the Bloomberg Long U.S. Corporate index.
Featured ArticlesReceive News & Ratings for SPDR Portfolio Aggregate Bond ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for SPDR Portfolio Aggregate Bond ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:53Z,https://www.etfdailynews.com/2025/09/26/spdr-portfolio-aggregate-bond-etf-spab-shares-sold-by-colton-groome-financial-advisors-llc/,2025-09-27 17:18:24.839457
"Fortune Financial Advisors LLC Buys 2,200 Shares of SPDR Bloomberg 1-3 Month T-Bill ETF $BIL","Fortune Financial Advisors LLC’s holdings in SPDR Bloomberg 1-3 Month T-Bill ETF were worth $1,009,000 at the end of the most recent quarter.
Get SPDR Bloomberg 1-3 Month T-Bill ETF alerts:SPDR Bloomberg 1-3 Month T-Bill ETF Price PerformanceBIL opened at $91.71 on Friday.
About SPDR Bloomberg 1-3 Month T-Bill ETFThe SPDR Bloomberg 1-3 Month T-Bill ETF (BIL) is an exchange-traded fund that mostly invests in investment grade fixed income.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for SPDR Bloomberg 1-3 Month T-Bill ETF (NYSEARCA:BIL – Free Report).
Receive News & Ratings for SPDR Bloomberg 1-3 Month T-Bill ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for SPDR Bloomberg 1-3 Month T-Bill ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:52Z,https://www.etfdailynews.com/2025/09/26/fortune-financial-advisors-llc-buys-2200-shares-of-spdr-bloomberg-1-3-month-t-bill-etf-bil/,2025-09-27 17:18:25.954391
"Kingsman Wealth Management Inc. Takes $201,000 Position in Vanguard Large-Cap ETF $VV","Kingsman Wealth Management Inc. purchased a new position in Vanguard Large-Cap ETF (NYSEARCA:VV – Free Report) during the 2nd quarter, according to its most recent 13F filing with the SEC.
Wooster Corthell Wealth Management Inc. bought a new stake in shares of Vanguard Large-Cap ETF in the 1st quarter valued at about $11,564,000.
Get Vanguard Large-Cap ETF alerts:Vanguard Large-Cap ETF Price PerformanceNYSEARCA VV opened at $304.94 on Friday.
Vanguard Large-Cap ETF ProfileVanguard Large-Cap Index Fund (the Fund) seeks to track the performance of a benchmark index that measures the investment return of large-capitalization stocks.
See AlsoReceive News & Ratings for Vanguard Large-Cap ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Large-Cap ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:52Z,https://www.etfdailynews.com/2025/09/26/kingsman-wealth-management-inc-takes-201000-position-in-vanguard-large-cap-etf-vv/,2025-09-27 17:18:26.711725
"Owen LaRue LLC Purchases 8,774 Shares of Invesco S&P 500 Quality ETF $SPHQ","Invesco S&P 500 Quality ETF comprises 1.5% of Owen LaRue LLC’s holdings, making the stock its 18th largest holding.
Owen LaRue LLC’s holdings in Invesco S&P 500 Quality ETF were worth $3,485,000 at the end of the most recent reporting period.
Get Invesco S&P 500 Quality ETF alerts:Invesco S&P 500 Quality ETF Stock PerformanceSPHQ stock opened at $72.40 on Friday.
Invesco S&P 500 Quality ETF Company ProfileThe Invesco S&P 500 Quality ETF (SPHQ) is an exchange-traded fund that is based on the S&P 500 Quality index.
Read MoreReceive News & Ratings for Invesco S&P 500 Quality ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco S&P 500 Quality ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:52Z,https://www.etfdailynews.com/2025/09/26/owen-larue-llc-purchases-8774-shares-of-invesco-sp-500-quality-etf-sphq/,2025-09-27 17:18:28.175225
Vanguard Mega Cap Growth ETF $MGK Shares Acquired by McAdam LLC,"McAdam LLC’s holdings in Vanguard Mega Cap Growth ETF were worth $556,000 as of its most recent SEC filing.
Get Vanguard Mega Cap Growth ETF alerts:Vanguard Mega Cap Growth ETF Trading Down 0.5%Shares of NYSEARCA MGK opened at $397.78 on Friday.
About Vanguard Mega Cap Growth ETFThe Vanguard Mega Cap Growth ETF (MGK) is an exchange-traded fund that is based on the CRSP US Mega Growth index.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Mega Cap Growth ETF (NYSEARCA:MGK – Free Report).
Receive News & Ratings for Vanguard Mega Cap Growth ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Mega Cap Growth ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:52Z,https://www.etfdailynews.com/2025/09/26/vanguard-mega-cap-growth-etf-mgk-shares-acquired-by-mcadam-llc/,2025-09-27 17:18:28.557430
Phil A. Younker & Associates Ltd. Has $2.21 Million Position in SPDR Bloomberg 1-3 Month T-Bill ETF $BIL,"SPDR Bloomberg 1-3 Month T-Bill ETF comprises approximately 2.2% of Phil A. Younker & Associates Ltd.’s holdings, making the stock its 11th largest position.
Phil A. Younker & Associates Ltd.’s holdings in SPDR Bloomberg 1-3 Month T-Bill ETF were worth $2,209,000 as of its most recent SEC filing.
Get SPDR Bloomberg 1-3 Month T-Bill ETF alerts:SPDR Bloomberg 1-3 Month T-Bill ETF Price PerformanceBIL opened at $91.71 on Friday.
SPDR Bloomberg 1-3 Month T-Bill ETF Company ProfileThe SPDR Bloomberg 1-3 Month T-Bill ETF (BIL) is an exchange-traded fund that mostly invests in investment grade fixed income.
Receive News & Ratings for SPDR Bloomberg 1-3 Month T-Bill ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for SPDR Bloomberg 1-3 Month T-Bill ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:52Z,https://www.etfdailynews.com/2025/09/26/phil-a-younker-associates-ltd-has-2-21-million-position-in-spdr-bloomberg-1-3-month-t-bill-etf-bil/,2025-09-27 17:18:29.199508
Vanguard Value ETF $VTV Shares Acquired by TCI Wealth Advisors Inc.,"TCI Wealth Advisors Inc.’s holdings in Vanguard Value ETF were worth $5,116,000 as of its most recent filing with the Securities and Exchange Commission.
Legend Financial Advisors Inc. acquired a new stake in Vanguard Value ETF during the 2nd quarter worth about $31,000.
Get Vanguard Value ETF alerts:Vanguard Value ETF Trading Down 0.5%VTV opened at $185.04 on Friday.
Vanguard Value ETF Company ProfileVanguard Value ETF (the Fund) is an exchange-traded share class of Vanguard Value Index Fund, which employs a passive management or indexing investment approach designed to track the performance of the MSCI US Prime Market Value Index (the Index).
Receive News & Ratings for Vanguard Value ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Value ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:54:51Z,https://www.etfdailynews.com/2025/09/26/vanguard-value-etf-vtv-shares-acquired-by-tci-wealth-advisors-inc/,2025-09-27 17:18:30.352787
Brokerages Set Signet Jewelers Limited (NYSE:SIG) PT at $97.71,"Get Signet Jewelers alerts:View Our Latest Report on Signet JewelersSignet Jewelers Trading Down 1.6%SIG stock opened at $95.24 on Friday.
Signet Jewelers has a 12 month low of $45.55 and a 12 month high of $106.28.
Signet Jewelers (NYSE:SIG – Get Free Report) last released its quarterly earnings data on Tuesday, September 2nd.
Signet Jewelers Company Profile(Get Free Report)Signet Jewelers Limited operates as a diamond jewelry retailer.
Featured StoriesReceive News & Ratings for Signet Jewelers Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Signet Jewelers and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:58Z,https://www.etfdailynews.com/2025/09/26/brokerages-set-signet-jewelers-limited-nysesig-pt-at-97-71/,2025-09-27 17:18:31.497440
Magnus Financial Group LLC Grows Stock Position in Invesco QQQ $QQQ,"Magnus Financial Group LLC’s holdings in Invesco QQQ were worth $7,697,000 at the end of the most recent reporting period.
Marshall & Sullivan Inc. WA purchased a new position in shares of Invesco QQQ during the 2nd quarter valued at approximately $41,000.
Westend Capital Management LLC purchased a new position in shares of Invesco QQQ during the 1st quarter valued at approximately $51,000.
Get Invesco QQQ alerts:Invesco QQQ Trading Down 0.4%Invesco QQQ stock opened at $593.53 on Friday.
Receive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:58Z,https://www.etfdailynews.com/2025/09/26/magnus-financial-group-llc-grows-stock-position-in-invesco-qqq-qqq/,2025-09-27 17:18:31.894456
Leading Edge Financial Planning LLC Cuts Stock Holdings in Invesco QQQ $QQQ,"Leading Edge Financial Planning LLC trimmed its stake in shares of Invesco QQQ (NASDAQ:QQQ – Free Report) by 1.5% in the 2nd quarter, HoldingsChannel.com reports.
Invesco QQQ comprises 0.4% of Leading Edge Financial Planning LLC’s holdings, making the stock its 23rd biggest position.
Leading Edge Financial Planning LLC’s holdings in Invesco QQQ were worth $1,378,000 at the end of the most recent reporting period.
Invesco QQQ Increases DividendAbout Invesco QQQThe company also recently announced a quarterly dividend, which will be paid on Friday, October 31st.
Receive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:57Z,https://www.etfdailynews.com/2025/09/26/leading-edge-financial-planning-llc-cuts-stock-holdings-in-invesco-qqq-qqq/,2025-09-27 17:18:33.023087
ST Germain D J Co. Inc. Lowers Position in SPDR ICE Preferred Securities ETF $PSK,"ST Germain D J Co. Inc.’s holdings in SPDR ICE Preferred Securities ETF were worth $5,945,000 as of its most recent filing with the SEC.
Get SPDR ICE Preferred Securities ETF alerts:SPDR ICE Preferred Securities ETF Trading Down 0.6%NYSEARCA PSK opened at $33.20 on Friday.
SPDR ICE Preferred Securities ETF ProfileSPDR Wells Fargo Preferred Stock ETF (the Fund) seeks to replicate the total return of the Wells Fargo Hybrid and Preferred Securities Aggregate Index (the Index).
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for SPDR ICE Preferred Securities ETF (NYSEARCA:PSK – Free Report).
Receive News & Ratings for SPDR ICE Preferred Securities ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for SPDR ICE Preferred Securities ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:57Z,https://www.etfdailynews.com/2025/09/26/st-germain-d-j-co-inc-lowers-position-in-spdr-ice-preferred-securities-etf-psk/,2025-09-27 17:18:33.418165
Fortune Financial Advisors LLC Trims Holdings in Invesco QQQ $QQQ,"Fortune Financial Advisors LLC’s holdings in Invesco QQQ were worth $538,000 as of its most recent filing with the Securities & Exchange Commission.
Marshall & Sullivan Inc. WA purchased a new stake in Invesco QQQ in the second quarter worth $41,000.
Westend Capital Management LLC purchased a new stake in Invesco QQQ in the first quarter worth $51,000.
Get Invesco QQQ alerts:Invesco QQQ Price PerformanceQQQ opened at $593.53 on Friday.
Receive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:57Z,https://www.etfdailynews.com/2025/09/26/fortune-financial-advisors-llc-trims-holdings-in-invesco-qqq-qqq/,2025-09-27 17:18:34.542795
Pacific Sage Partners LLC Cuts Stake in Invesco QQQ $QQQ,"Pacific Sage Partners LLC’s holdings in Invesco QQQ were worth $639,000 as of its most recent filing with the Securities & Exchange Commission.
Get Invesco QQQ alerts:Invesco QQQ Stock Down 0.4%Shares of NASDAQ QQQ opened at $593.53 on Friday.
Invesco QQQ Increases DividendInvesco QQQ Company ProfileThe firm also recently disclosed a quarterly dividend, which will be paid on Friday, October 31st.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Invesco QQQ (NASDAQ:QQQ – Free Report).
Receive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:57Z,https://www.etfdailynews.com/2025/09/26/pacific-sage-partners-llc-cuts-stake-in-invesco-qqq-qqq/,2025-09-27 17:18:35.935301
"BOS Asset Management LLC Sells 1,066 Shares of iShares U.S. Utilities ETF $IDU","BOS Asset Management LLC decreased its position in shares of iShares U.S. Utilities ETF (NYSEARCA:IDU – Free Report) by 5.5% during the 2nd quarter, Holdings Channel reports.
BOS Asset Management LLC’s holdings in iShares U.S. Utilities ETF were worth $1,906,000 at the end of the most recent quarter.
Farther Finance Advisors LLC boosted its stake in iShares U.S. Utilities ETF by 886.5% during the 1st quarter.
Get iShares U.S. Utilities ETF alerts:iShares U.S. Utilities ETF Price PerformanceiShares U.S. Utilities ETF stock opened at $108.65 on Friday.
Receive News & Ratings for iShares U.S. Utilities ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for iShares U.S. Utilities ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:57Z,https://www.etfdailynews.com/2025/09/26/bos-asset-management-llc-sells-1066-shares-of-ishares-u-s-utilities-etf-idu/,2025-09-27 17:18:37.069913
Fidelity MSCI Utilities Index ETF $FUTY Shares Sold by Beaumont Financial Advisors LLC,"Beaumont Financial Advisors LLC owned about 0.17% of Fidelity MSCI Utilities Index ETF worth $3,052,000 at the end of the most recent reporting period.
Get Fidelity MSCI Utilities Index ETF alerts:Fidelity MSCI Utilities Index ETF Trading Down 1.0%NYSEARCA:FUTY opened at $55.32 on Friday.
Fidelity MSCI Utilities Index ETF has a 12-month low of $45.94 and a 12-month high of $56.43.
Fidelity MSCI Utilities Index ETF ProfileThe Fidelity MSCI Utilities Index ETF (FUTY) is an exchange-traded fund that is based on the MSCI USA IMI Utilities 25\u002F50 index.
Featured ArticlesReceive News & Ratings for Fidelity MSCI Utilities Index ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Fidelity MSCI Utilities Index ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:56Z,https://www.etfdailynews.com/2025/09/26/fidelity-msci-utilities-index-etf-futy-shares-sold-by-beaumont-financial-advisors-llc/,2025-09-27 17:18:38.224345
"Brokerages Set Badger Meter, Inc. (NYSE:BMI) Price Target at $237.00","Stifel Nicolaus set a $224.00 price target on Badger Meter in a research report on Wednesday, July 23rd.
JPMorgan Chase & Co. initiated coverage on Badger Meter in a research report on Tuesday, September 9th.
Finally, Zacks Research upgraded Badger Meter from a “strong sell” rating to a “hold” rating in a research report on Monday.
On average, research analysts predict that Badger Meter will post 4.65 earnings per share for the current fiscal year.
Read MoreReceive News & Ratings for Badger Meter Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Badger Meter and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:56Z,https://www.etfdailynews.com/2025/09/26/brokerages-set-badger-meter-inc-nysebmi-price-target-at-237-00/,2025-09-27 17:18:39.387163
Invesco QQQ $QQQ Stake Increased by Herbst Group LLC,"Invesco QQQ accounts for about 4.6% of Herbst Group LLC’s investment portfolio, making the stock its largest position.
Herbst Group LLC’s holdings in Invesco QQQ were worth $7,688,000 as of its most recent SEC filing.
Get Invesco QQQ alerts:Invesco QQQ Stock PerformanceQQQ opened at $593.53 on Friday.
Invesco QQQ Increases DividendAbout Invesco QQQThe firm also recently disclosed a quarterly dividend, which will be paid on Friday, October 31st.
Featured ArticlesReceive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:56Z,https://www.etfdailynews.com/2025/09/26/invesco-qqq-qqq-stake-increased-by-herbst-group-llc/,2025-09-27 17:18:40.578353
Significant Wealth Partners LLC Decreases Position in Invesco QQQ $QQQ,"Invesco QQQ makes up approximately 0.7% of Significant Wealth Partners LLC’s portfolio, making the stock its 8th biggest position.
Significant Wealth Partners LLC’s holdings in Invesco QQQ were worth $1,363,000 at the end of the most recent quarter.
Kingstone Capital Partners Texas LLC boosted its stake in Invesco QQQ by 704,593.7% in the second quarter.
Get Invesco QQQ alerts:Invesco QQQ Stock Down 0.4%Shares of QQQ opened at $593.53 on Friday.
Receive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:56Z,https://www.etfdailynews.com/2025/09/26/significant-wealth-partners-llc-decreases-position-in-invesco-qqq-qqq/,2025-09-27 17:18:41.991641
Sowell Financial Services LLC Trims Stock Holdings in iShares Biotechnology ETF $IBB,"Sowell Financial Services LLC’s holdings in iShares Biotechnology ETF were worth $323,000 at the end of the most recent quarter.
Get iShares Biotechnology ETF alerts:iShares Biotechnology ETF Trading Down 1.8%Shares of NASDAQ IBB opened at $139.07 on Friday.
iShares Biotechnology ETF Announces DividendAbout iShares Biotechnology ETFThe firm also recently declared a quarterly dividend, which was paid on Friday, September 19th.
(Free Report)iShares Nasdaq Biotechnology ETF (the Fund), formerly iShares Nasdaq Biotechnology Index Fund, is an exchange-traded fund (ETF).
Featured ArticlesReceive News & Ratings for iShares Biotechnology ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for iShares Biotechnology ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:56Z,https://www.etfdailynews.com/2025/09/26/sowell-financial-services-llc-trims-stock-holdings-in-ishares-biotechnology-etf-ibb/,2025-09-27 17:18:42.407326
Retirement Guys Formula LLC Has $5.20 Million Stock Holdings in Invesco QQQ $QQQ,"Retirement Guys Formula LLC increased its position in Invesco QQQ (NASDAQ:QQQ – Free Report) by 13.1% in the 2nd quarter, HoldingsChannel reports.
Invesco QQQ makes up about 2.0% of Retirement Guys Formula LLC’s holdings, making the stock its 9th largest holding.
Retirement Guys Formula LLC’s holdings in Invesco QQQ were worth $5,203,000 at the end of the most recent quarter.
Get Invesco QQQ alerts:Invesco QQQ Price PerformanceNASDAQ QQQ opened at $593.53 on Friday.
Receive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:55Z,https://www.etfdailynews.com/2025/09/26/retirement-guys-formula-llc-has-5-20-million-stock-holdings-in-invesco-qqq-qqq/,2025-09-27 17:18:43.524559
Floyd Financial Group LLC Takes Position in Invesco QQQ $QQQ,"Invesco QQQ accounts for 2.5% of Floyd Financial Group LLC’s investment portfolio, making the stock its 15th largest position.
Goldman Sachs Group Inc. raised its position in shares of Invesco QQQ by 959.6% during the 1st quarter.
Get Invesco QQQ alerts:Invesco QQQ Trading Down 0.4%NASDAQ QQQ opened at $593.53 on Friday.
Invesco QQQ Increases DividendInvesco QQQ Company ProfileThe company also recently declared a quarterly dividend, which will be paid on Friday, October 31st.
Receive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:55Z,https://www.etfdailynews.com/2025/09/26/floyd-financial-group-llc-takes-position-in-invesco-qqq-qqq/,2025-09-27 17:18:44.692961
iShares Core MSCI International Developed Markets ETF $IDEV Shares Sold by Amarillo National Bank,"iShares Core MSCI International Developed Markets ETF accounts for approximately 8.8% of Amarillo National Bank’s holdings, making the stock its 3rd biggest position.
Amarillo National Bank owned approximately 0.23% of iShares Core MSCI International Developed Markets ETF worth $47,562,000 at the end of the most recent quarter.
Get iShares Core MSCI International Developed Markets ETF alerts:iShares Core MSCI International Developed Markets ETF Stock PerformanceShares of IDEV opened at $78.97 on Friday.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for iShares Core MSCI International Developed Markets ETF (NYSEARCA:IDEV – Free Report).
Receive News & Ratings for iShares Core MSCI International Developed Markets ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for iShares Core MSCI International Developed Markets ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:55Z,https://www.etfdailynews.com/2025/09/26/ishares-core-msci-international-developed-markets-etf-idev-shares-sold-by-amarillo-national-bank/,2025-09-27 17:18:45.094459
"Riverbridge Partners LLC Has $1.32 Million Holdings in BNY Mellon Strategic Municipals, Inc. $LEO","Riverbridge Partners LLC owned about 0.36% of BNY Mellon Strategic Municipals worth $1,319,000 as of its most recent SEC filing.
Get BNY Mellon Strategic Municipals alerts:BNY Mellon Strategic Municipals Stock PerformanceNYSE LEO opened at $6.20 on Friday.
BNY Mellon Strategic Municipals Dividend AnnouncementAbout BNY Mellon Strategic MunicipalsThe business also recently disclosed a monthly dividend, which will be paid on Wednesday, October 1st.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for BNY Mellon Strategic Municipals, Inc. (NYSE:LEO – Free Report).
Receive News & Ratings for BNY Mellon Strategic Municipals Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for BNY Mellon Strategic Municipals and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:55Z,https://www.etfdailynews.com/2025/09/26/riverbridge-partners-llc-has-1-32-million-holdings-in-bny-mellon-strategic-municipals-inc-leo/,2025-09-27 17:18:46.270986
"Novem Group Lowers Position in Kinsale Capital Group, Inc. $KNSL","Novem Group’s holdings in Kinsale Capital Group were worth $1,041,000 as of its most recent SEC filing.
Finally, Moody Aldrich Partners LLC bought a new position in Kinsale Capital Group in the first quarter valued at $270,000.
Get Kinsale Capital Group alerts:Kinsale Capital Group Stock PerformanceKinsale Capital Group stock opened at $414.64 on Friday.
Kinsale Capital Group Dividend AnnouncementKinsale Capital Group ( NYSE:KNSL Get Free Report ) last posted its earnings results on Thursday, July 24th.
See AlsoReceive News & Ratings for Kinsale Capital Group Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Kinsale Capital Group and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:55Z,https://www.etfdailynews.com/2025/09/26/novem-group-lowers-position-in-kinsale-capital-group-inc-knsl/,2025-09-27 17:18:46.679539
Invesco QQQ $QQQ Shares Sold by Kennicott Capital Management LLC,"Kennicott Capital Management LLC reduced its position in Invesco QQQ (NASDAQ:QQQ – Free Report) by 4.0% in the 2nd quarter, Holdings Channel reports.
Kennicott Capital Management LLC’s holdings in Invesco QQQ were worth $33,988,000 as of its most recent filing with the SEC.
Westend Capital Management LLC acquired a new stake in shares of Invesco QQQ during the first quarter worth $51,000.
Get Invesco QQQ alerts:Invesco QQQ Stock Down 0.4%Shares of Invesco QQQ stock opened at $593.53 on Friday.
Receive News & Ratings for Invesco QQQ Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Invesco QQQ and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-26T08:52:54Z,https://www.etfdailynews.com/2025/09/26/invesco-qqq-qqq-shares-sold-by-kennicott-capital-management-llc/,2025-09-27 17:18:47.808258
