title,content,source,published_at,url,sentiment,collected_at,quality_score,keywords
HBAR ETF On Ice: SEC's Bare-Bones Squad Battles Shutdown Blues,"The recent United States government shutdown has served quite a strong chill pill to the crypto community, expecting to see an altcoin exchange-traded (ETF) product to launch by year-end, or at least get approved by the SEC. However, The United States Securities and Exchange Commission (SEC) is reported to be extremely short-handed since the government’s pause.

According to Crypto Journalist Eleanor Terrett, the lock-out puts popular altcoin-based ETF, such as Canary Capital’s pitches on Hedera Hashgraph (HBAR) & Litecoin (LTC) on an indefinite time line. With the chaos in place, there’s no full comprehension of available staff, with the Crypto Task Force heavily affected by this cut.

Bloomberg’s Analyst: “Crypto ETF Odds Are 100% Now”

With many press inquiries going unanswered, this adds up to the ongoing regulatory scrutiny, but the freshly published generic exchange-traded fund (ETF) listing standards paint a bright picture for altcoin-based ETFs in the long-term, argues Bloomberg’s Eric Balchunas.

Previously, it was made known to the public that all altcoin-powered ETF are set to get a decision starting from mid October a.k.a ‘Uptober’ to late November, 2025, but now the deadline’s likely to extend further, as submissions from competing altcoins such as Litecoin (LTC) & XRP are also piling up.

HBAR Still Range-Bound.. Is $0.30 Target Still In Play?

While the broader crypto markets stood impervious to the political shenanigans and even saw a hefty inflow, Hedera (HBAR) continues to trade in a range-bound mode between $0.21 to $0.25 for the most part of September, and now dances around the $0.22 key support for a break towards the quarterly heights of $0.30.

On skeleton crew, there’s not much the SEC can do about handling HBAR ETF submissions, but the adoption doesn’t stop there – Hedera Hashgraph made the list of contenders for a SWIFT integration along with Ripple’s XRP Ledger for late 2025 testing. Ultimately, this would drive up trading volumes to unprecedented levels, typically followed by price appreciation.

Read DailyCoin’s trending crypto currency news:

MANA Jumps 11%: Decentraland Tests Key Resistance as DAO Vote Heats Up

Pi Network’s DeFi Beast Awakens: DEX & AMM Reinforce Pi Coin

People Also Ask:",DailyCoin,2025-10-03T14:00:00Z,https://dailycoin.com/hbar-etf-on-ice-secs-bare-bones-squad-battles-shutdown-blues/,0.1764705882352942,2025-10-04 00:12:52.082471,0.9999999999999999,"['ice', 'sec’s', 'bare-bones', 'squad', 'battles', 'blues', 'etf', 'hbar', 'shutdown', 'crypto', 'sec', 'hedera', 'united', 'states', 'exchange-traded', 'altcoin-based', 'hashgraph', 'litecoin', 'ltc', 'there’s', 'bloomberg’s', 'late', '2025', 'submissions', 'xrp', 'range-bound', '30', 'key', 'pi', 'recent', 'served', 'strong', 'chill', 'pill', 'community']"
'A powerful tool': New tech helps growers save fruit and labour,"“The process involves digitally mapping an orchard using the Green Atlas Cartographer and then downloading that data to our Tagga line marking unit,” Hoek said.

“The Tagga unit is then towed around the orchard by an ATV, automatically spraying the ground as it passes over it to clearly and precisely mark areas where scan data shows thinning is needed.”

In a trial on a kiwifruit orchard during the 2024/25 season, Tagga was used on a 1ha block while traditional thinning instructions were used on another comparable 1ha block.

The Tagga block results showed significant labour savings and much more targeted crop removal.

Labour time dropped by 35% – a saving of 44 hours – and around 60,000 fewer fruit were removed in areas that didn’t need thinning.

“When we consider the value of gold kiwifruit, saving just 1000 good pieces of fruit from being thinned pays for the Tagga application,” Hoek said.

“Add to this labour savings and potential fruit quality gains, and it’s clear this can be a powerful tool for growers.”

This season, Tagga will be available as an on-call service for apple and kiwifruit growers in Hawke’s Bay and Bay of Plenty.

Fruition Hawke’s Bay is also exploring future models that could allow orchardists to operate the units themselves.

“Precision horticulture is making waves internationally because of its potential to help orchardists tailor their approach to different parts of their orchard, whether for nutrient treatment or deciding which specific vines or trees need spraying,” Hoek said.

“The way we have used the technology for Tagga is the first time anywhere, to our knowledge, that precision horticulture technology has been used to physically spray the ground to guide horticulture workers.”

Hoek said Fruition Hawke’s Bay hoped to expand its suite of precision tools, building on the Green Atlas scanning service to help growers make even more targeted decisions.

“In the exact same way we are painting lines at the base of select trees, we could instead be spreading fertiliser, root pruning, or spraying plant growth regulators.

“As these technologies become more available to growers, the value that can be derived from Green Atlas scan data will only get greater.”",NZ Herald,2025-10-03T16:00:00Z,https://www.nzherald.co.nz/the-country/news/tagga-orchard-innovation-brings-precision-to-fruit-thinning-in-hawkes-bay/6E3PBEITAZE4BN26IZSEEPS3KY/,0.04313725490196085,2025-10-04 00:12:52.934274,0.9999999999999999,"['innovation', 'brings', 'tagga', 'orchard', 'bay', 'thinning', 'fruit', 'hawke’s', 'precision', 'hoek', 'growers', 'green', 'atlas', 'data', 'spraying', 'kiwifruit', 'block', 'labour', 'horticulture', 'unit', 'ground', 'areas', 'scan', 'season', '1ha', 'savings', 'targeted', 'saving', 'potential', 'service', 'fruition', 'orchardists', 'trees', 'technology', 'process']"
"On the Money: Kathmandu, the Warehouse, Luxon, Fonterra and more","Subscribe to BusinessDesk

Stay informed on business, government and financial developments across New Zealand.

You can cancel anytime with two clicks, an email or a phone call.

Find out more.",businessdesk.co.nz,2025-10-03T16:00:00Z,https://businessdesk.co.nz/article/on-the-money/on-the-money-kathmandu-the-warehouse-luxon-fonterra-and-more,0.3098039215686275,2025-10-04 00:12:55.618634,0.6776,"['money', 'kathmandu', 'warehouse', 'luxon', 'fonterra', 'subscribe', 'businessdesk', 'stay', 'informed', 'business', 'developments', 'zealand', 'cancel', 'anytime', 'clicks', 'email', 'phone']"
EDITORIAL: Teachers face mounting issues - Taipei Times,"On the Teachers’ Day holiday last week, dozens of teachers protested outside the Ministry of Education, urging that something be done to address multiple issues in schools that are depriving the sector of talent and diminishing enthusiasm among educators.

Their concerns ranged from an increase in frivolous lawsuits and administrative overwork to an unfriendly work environment and what they describe as government policies disconnected from classroom realities.

The protesters also criticized a disciplinary process they say has become opaque and punitive, as the system allows vague, anonymous or even malicious complaints to damage a teacher’s reputation and career with little recourse or transparency.

These protests are part of a growing tide of dissatisfaction among educators across Taiwan. A national survey conducted by Shi Hsin University’s Opinion Poll Research Center in 2023 found that nearly one in three elementary, junior-high school and high-school teachers were deeply unhappy with their jobs, citing burnout, unrealistic expectations and poor policy coordination between ministries.

It is not difficult to see why morale is low. Educators are increasingly expected to serve as counselors, administrators, event planners and social workers — all while managing academic outcomes in a system that often fails them.

Parents are also creating pressure. According to the survey, the two most significant causes of dissatisfaction among teachers were being asked by parents to address issues better handled at home and heavy workloads resulting from parents’ unrealistic expectations.

The ministry has updated its guidelines for campus disciplinary processes and proposed legal reforms. However, the changes are not strong enough or aimed at core issues.

This disconnect is especially urgent given Taiwan’s broader demographic context. Student enrollment has dropped by 6.4 percent since 2019, and the downward trend is likely to continue as the birthrate declines. School closures in rural areas have already begun and there is growing anxiety in urban districts, where maintaining enrollment numbers is essential for continued funding and operation.

Some schools might feel pressured to appease parents to retain students — even at the expense of teachers’ well-being. When teachers feel unsupported or disposable in their roles, it undermines the stability of the very classrooms students depend on.

The government faces a delicate balancing act — meeting the rising expectations of parents and students while ensuring that teachers feel valued, supported and willing to remain in the profession.

Of course, teachers must be held to high standards — but they also deserve support, due process, clear disciplinary guidelines and reasonable protection from bad-faith accusations.

Respecting teachers’ expertise does not mean ignoring professional misconduct. It means building a system that distinguishes between mistakes, malice and misunderstanding — and is built to handle that.

Taiwan’s education system is buckling under the pressure of demographic shifts, political pressures and long-standing structural inefficiencies. If nothing changes, the result will be fewer passionate teachers, emptier schools and an increasingly transactional view of education. That outcome would serve no one — not students, not parents, not teachers and certainly not the country’s future.",Taipei Times,2025-10-03T16:05:01Z,https://www.taipeitimes.com/News/editorials/archives/2025/10/04/2003844882,-0.2784313725490196,2025-10-04 00:12:57.072443,0.9999999999999999,"['editorial', 'face', 'mounting', 'teachers', 'issues', 'parents', 'system', 'students', 'education', 'schools', 'educators', 'disciplinary', 'expectations', 'feel', 'ministry', 'address', 'process', 'growing', 'dissatisfaction', 'survey', 'school', 'unrealistic', 'increasingly', 'serve', 'pressure', 'guidelines', 'taiwan’s', 'demographic', 'enrollment', 'day', 'holiday', 'week', 'dozens', 'protested', 'urging']"
'We have lost our world': Plymouth man killed in M5 crash,"The family of a Plymouth man who died at the scene of a four-vehicle crash on the M5 last month have paid tribute to a 'truly wonderful gentleman'. Mihai Florescu, 39, was killed in the crash on September 18 near Junction 27 of the motorway for Cullompton, which was reported at around 11.10pm.

The crash involved four vehicles: a Volkswagen Transporter, a Land Rover Discovery, a Kia Ceed, and Mihai's Toyota Prius. The road was closed overnight in both directions, with the northbound carriageway reopening some 12 hours later at 11.30 a.m. the following morning.

Now, Mihai's wife, Laura, has paid a heartfelt tribute to her husband, saying: ""There are few words to express the deep pain and sorrow of losing Mihai Florescu, a loving husband, son, brother and friend who has been taken from us far too soon. The world has lost a truly wonderful gentleman and we have lost our world.""

A man aged in his 40s from the Cullompton area, who was driving the Transporter, was arrested on suspicion of causing death by dangerous driving. He has been released under investigation while enquiries continue.",Plymouth Herald,2025-10-03T16:00:51Z,https://www.plymouthherald.co.uk/news/plymouth-news/we-lost-world-familys-tribute-10549089,-0.1764705882352942,2025-10-04 00:12:59.544415,0.9999999999999999,"[""family's"", 'crash', 'man', 'tribute', 'world', 'lost', 'plymouth', 'm5', 'killed', 'paid', 'wonderful', 'gentleman', 'mihai', 'florescu', 'cullompton', '11', 'transporter', ""mihai's"", 'husband', 'driving', 'family', 'died', 'scene', 'four-vehicle', 'month', '39', '18', 'junction', '27', 'motorway', 'reported', '10pm', 'involved', 'vehicles', 'volkswagen']"
Minnesota firefighter dies in prescribed burn in Idaho,"WATERTOWN, Minn. — A Watertown firefighter will be honored after she died in the line of duty in Idaho on Sept. 26.
Isabella Grace Oscarson, 26, was a Crew Module Leader for the Idaho Department of Lands. She died at a prescribed burn with her team.
Minnesota Gov. Tim Walz ordered all United States and Minnesota flags to fly at half-staff at state buildings on Oct. 4 to honor the young firefighter.
Oscarson's funeral will be held at 1:30 p.m. on Oct. 4 at the Church of St. Charles Borromeo in St. Anthony.",KTVB 7,2025-10-03T15:45:06Z,https://www.ktvb.com/article/news/local/wildfire/minnesota-firefighter-dies-in-prescribed-burn-in-idaho/89-2b9b56f8-504e-4032-9db6-71e7160b2af7,0.04313725490196085,2025-10-04 00:13:12.207620,0.8039999999999999,
Adidas Sambas Are Marked Down at Amazon  --  And Prime Day Hasn't Even Started Yet,"We’re deep into fall, and yet Adidas Sambas still reign supreme. No sneaker has dominated fashion quite like this low-profile classic over the past five years.

Loved for their sleek silhouette, vintage vibe, and unmatched versatility, Sambas have become the go-to choice for everyone from fashion editors, influencers, and even your favorite celebs. And with color options that range from neutrals to bold brights, it’s no surprise they’re still everywhere.

Usually, these iconic sneakers sell at full price and they rarely go on sale. However, we just spotted several coveted colorways marked down at Amazon, right ahead of the retailer’s fall shopping event: October Prime Day, also known as Amazon’s Big Deal Days.

The sale officially runs from Oct.7 through Oct. 8, but right now, you can score up to 40% off select Adidas Sambas — including in-demand shades that almost never stay in stock.

We can’t promise these deals will last through Prime Day, so if you’ve been eyeing a pair, now’s the time to click “add to cart” before they’re gone!",E! Online,2025-10-03T16:00:00Z,https://www.eonline.com/news/1423353/amazon-has-adidas-sambas-on-sale-ahead-of-amazon-prime-day-2025,0.223529411764706,2025-10-04 00:13:13.868282,0.8999999999999999,"['marked', 'amazon', 'hasn’t', 'started', 'sambas', 'adidas', 'prime', 'day', 'fall', 'fashion', 'they’re', 'sale', 'oct', 'we’re', 'deep', 'reign', 'supreme', 'sneaker', 'dominated', 'low-profile', 'classic', 'past', 'loved', 'sleek', 'silhouette', 'vintage', 'vibe', 'unmatched', 'versatility', 'go-to', 'choice', 'editors', 'influencers', 'favorite', 'celebs']"
Sol de Janeiro arrives at Home Bargains - but you can get it for 45p elsewhere,"Sol de Janeiro stands as one of the most coveted body mists on the market and they've finally landed at Home Bargains. The fragrances, which carry an RRP of £25, have been cut down to £19.99 but there's a method to secure them for even less.

Meanwhile on LookFantastic, Cheirosa 71 and 68 have been marked down to £18 but for customers utilising TopCashback that price can plummet to just 45p. For those who are newcomers to both TopCashback and LookFantastic the mists tumble down to 45p following cashback.

Nevertheless those who are existing TopCashback members will secure it for marginally more at £2.40 following cashback.

Cheirosa 71 stands as the best Sol de Janeiro fragrance for the cooler seasons, it's a rich and chocolatey aroma that's composed of caramelised vanilla, toasted macadamia nut and tonka bean. Our team fragrance specialist, Jada Jones, commented: ""This is even better than 62. It's warm and cosy, it's a great option for layering for autumnal scents. I want all of my blankets to smell like this and I feel like compliments are a guarantee.""

There are many rave reviews on LookFantastic, one customer commented: ""I love this body spray. It's especially good for the gourmand lovers and I would put it more into the autumn and winter season. It's lovely sweet and decadent and I think considering the price point it got good longevity and sillage."", reports the Manchester Evening News.

Another customer remarked on its sweetness, stating: ""This scent smelt very sweet, similar to the smell of baked cookies, vanilla and caramel. This particular smell seemed to last longer than the others I have used. Will definitely purchase again.""

One buyer raised concerns about durability, though it's important to note that body mists typically don't have exceptional longevity. They commented: ""I love this scent as it is very vanilla, caramel, gourmand. It is my favourite of the whole collection. It is strong, however it doesn't last for long, hence the 3 stars.""

Another customer shared: ""After trying the smaller bottle I now can't be without the bigger bottle of it because it smells absolutely stunning! I get so many compliments on it whenever I wear it - such a sweet gourmand scent! I love to layer it with the other sol spray too!""

Cheirosa 71 is ideal for sweet fragrance enthusiasts who appreciate products like Lush's Sticky Dates (£28), a sugary body mist that achieved viral fame. It would also appeal to Kayali devotees who desire Vanilla 28 with a hint of chocolate (£39).

How to secure your 45p Sol de Janeiro mist:",getwestlondon,2025-10-03T16:04:45Z,https://www.mylondon.news/whats-on/shopping/sol-de-janeiro-launch-home-32601798,0.411764705882353,2025-10-04 00:13:17.396748,0.9999999999999999,"['shoppers', 'rival', '45p', 'sol', 'body', 'vanilla', 'sweet', 'janeiro', 'mists', 'secure', 'lookfantastic', 'cheirosa', '71', 'topcashback', 'fragrance', 'commented', 'smell', 'customer', 'love', 'gourmand', 'scent', 'stands', 'price', 'cashback', 'compliments', 'spray', 'good', 'longevity', 'caramel', 'bottle', 'mist', 'coveted', 'market', 'finally', 'landed']"
Cooley Recruits Ex-Treasury Official for National Security Group,"Cooley LLP hired Brian Nelson as a partner in its global litigation department in Washington, DC, where he will lead its national security practice, the firm announced today.

Nelson joins from the US Department of Treasury, where he served as Under Secretary for Terrorism and Financial Intelligence. He will advise clients on national security compliance and investigations, including economic sanctions, CFIUS and export controls, as well as compliance with anti-money laundering and countering the financing of terrorism regulations, the firm said.

This story was produced by Bloomberg Law Automation.",news.bloomberglaw.com,2025-10-03T16:04:40Z,https://news.bloomberglaw.com/business-and-practice/cooley-recruits-ex-treasury-official-for-national-security-group,-0.0980392156862745,2025-10-04 00:13:24.813029,0.8423999999999999,"['recruits', 'ex-treasury', 'group', 'national', 'security', 'cooley', 'nelson', 'department', 'firm', 'terrorism', 'compliance', 'llp', 'hired', 'brian', 'partner', 'global', 'litigation', 'washington', 'dc', 'lead', 'practice', 'announced', 'today', 'joins', 'treasury', 'served', 'secretary', 'intelligence', 'advise', 'clients', 'investigations', 'including', 'economic', 'sanctions', 'cfius']"
Passenger kicks elderly woman on Taiwan subway after being hit by bag over priority seat,"Elderly woman had reportedly hit passenger with bag over refusal to give up priority seat in Taiwan

A passenger was seen kicking an elderly woman on Taiwan’s subway system during a reported dispute over a priority seat.

The violent act was in retaliation for the woman repeatedly hitting the passenger with her bag, according to a now-deleted viral video originally posted on Threads.

Elderly woman seen deliberately hitting passenger with bag

In the clip, the elderly woman, who was standing while carrying multiple bags and an umbrella, was seen deliberately hitting the seated passenger with one of her bags.

In response, the passenger calmly handed a shopping bag to someone for safekeeping.

Just as the elderly woman was about to hit the passenger again, the passenger stood up and aimed a swift kick at the woman, causing her to fall backwards onto the empty seats behind her.

Stunned, she was helped by other commuters, but soon stood up again and stared at the offending passenger, saying, “I want to call the police!”

The passenger then spoke to her in a low voice, saying in English, “You can try one more time.”

Elderly woman in Taiwan says she wanted to sit in the priority seat

When an elderly man approached the elderly woman, she was heard telling him that she was mad at the passenger, as she had wanted to sit in the priority seat.

The senior also said that she was carrying a lot of things and wanted to hang some of them next to the priority seat.

However, the passenger loudly retorted in Mandarin that they wanted to sit there, and she should have driven a car in that case.

The elderly woman soon left, after saying:

Oh, so he’s a man; now I realise he’s a scary person.

The altercation took place on Monday (29 Sept) afternoon on the Taipei Metro, reported Taiwan media platform ETToday.

The elderly woman had reportedly insisted on sitting in the priority seat, despite there being other seats available.

She kept hitting the passenger with her bag, demanding that they give up the seat.

Netizens criticise both elderly woman & passenger

After the video went viral, it sparked a heated online debate.

Many netizens criticised the elderly woman’s behaviour, with some pointing out that she seemed to have targeted the passenger because she believed they were a woman.

One user recalled being pregnant and having the elderly woman hit her with an umbrella, wanting her seat.

Some netizens also slammed the passenger’s response, pointing out that while they were provoked, it was not appropriate to kick her.

Police to identify & summon individuals

Taipei Metro police told ETToday that they were aware of the incident and would review CCTV footage to identify the two individuals.

By fighting on the Metro, the two had violated Taiwan’s Social Order Maintenance Act, it said.

They would both be summoned to provide statements, with each of them facing a maximum fine of NT$18,000 (S$760).

Priority seats for passengers with genuine needs

Taipei Metro police also told Liberty Times that priority seats on trains are designated according to the People with Disabilities Rights Protection Act.

They are intended for all passengers with genuine physical or medical needs, not specifically for the elderly.

They advised passengers who encounter disputes on the Metro to remain calm and avoid confrontation, and press the emergency button or report the incident via phone.

Also read: Woman kicks 66-year-old passenger in the abdomen during MRT seat dispute, fined S$4K

Woman kicks 66-year-old passenger in the abdomen during MRT seat dispute, fined S$4K

Have news you must share? Get in touch with us via email at news@mustsharenews.com.",MS News - Independent News For Singaporeans,2025-10-03T16:04:43Z,https://mustsharenews.com/elderly-woman-priority-seat-taiwan/,-0.1843137254901961,2025-10-04 00:13:25.827202,0.9999999999999999,"['kicks', 'subway', 'passenger', 'woman', 'elderly', 'seat', 'priority', 'bag', 'hit', 'taiwan', 'metro', 'hitting', 'seats', 'wanted', 'dispute', 'act', 'sit', 'taipei', 'netizens', 's', 'passengers', 'reportedly', 'taiwan’s', 'reported', 'viral', 'video', 'deliberately', 'carrying', 'bags', 'umbrella', 'response', 'stood', 'kick', 'man', 'he’s']"
Dimapur gets MSME - PCI office to  boost jobs and entrepreneurship,"Morung Express News

Dimapur | October 3

MLA and Advisor for Transport and Technical Education, Temjenmenba, inaugurated the Dimapur office of the Micro, Small and Medium Enterprises - Promotion Council of India (MSME-PCI) at Indisen village on October 3.

The inaugural programme also had in attendance Deputy Commissioner, Dimapur, Dr Tinojongshi Chang, and Chief Executive Officer of the Dimapur Municipal Council, Thungchanbemo Tungoe.

In his address, Temjenmenba said that the MSME - PCI will benefit the state's youth by facilitating access to various government schemes.

While noting the saturation of government employment, he emphasised the need to engage the youth in alternative employment avenues. He noted in particular India’s young population (Gen Z) and their adaptive, innovative and tech-savvy nature, and potential to contribute to India's vision of a developed nation by 2047.

In such a context, he recognised the role of organisations like MSME-PCI in bridging the gap between the government and aspiring entrepreneurs, and helping fulfill the vision of Vikshit Bharat 2047.

He encouraged the youth to leverage the MSME-PCI's Dimapur chapter to gain knowledge and avail themselves of government schemes, fostering self-sustaining and meaningful employment.

The MSME - PCI is a non-profit organization established in 2008 to foster the development and growth of micro, small, and medium enterprises. Its core objective is to empower MSMEs by facilitating access to information, resources, and opportunities. The role includes providing information on government schemes, loan procedures, and necessary support for small businesses. The council also focuses on skill development programs under initiatives like the MSME - PCI Kaushal Vikas Yojana, aiming to create employment opportunities for the unemployed at the grassroots level.

Aligning with the Government of India's ‘Make in India’ initiative, MSME - PCI actively promotes domestic manufacturing and aims to reduce dependence on imports. The council encourages local production, assists MSMEs in improving product quality, and facilitates access to domestic and international markets.

MSME - PCI also addresses challenges faced by MSMEs, such as loan repayment difficulties. The council offers mediation services between banks and borrowers to resolve loan-related issues and encourages responsible borrowing practices.",MorungExpress,2025-10-03T16:04:31Z,https://morungexpress.com/dimapur-gets-msme-pci-office-to-boost-jobs-and-entrepreneurship,0.3333333333333333,2025-10-04 00:13:33.699718,0.7,"['office', 'boost', 'jobs', 'entrepreneurship', 'dimapur', 'msme', 'pci', 'council', 'employment', 'small', 'youth', 'access', 'schemes', 'msmes', 'temjenmenba', 'micro', 'medium', 'enterprises', 'india', 'msme-pci', 'facilitating', ""india's"", 'vision', '2047', 'role', 'development', 'information', 'opportunities', 'loan', 'domestic', 'encourages', 'morung', 'express', 'mla', 'advisor']"
CEOs prove pay is not performance,"Subscribe to BusinessDesk

Stay informed on business, government and financial developments across New Zealand.

You can cancel anytime with two clicks, an email or a phone call.

Find out more.",businessdesk.co.nz,2025-10-03T16:00:00Z,https://businessdesk.co.nz/article/opinion/ceos-prove-pay-is-not-performance,-0.3019607843137255,2025-10-04 00:13:35.413521,0.6776,"['ceos', 'prove', 'pay', 'performance', 'subscribe', 'businessdesk', 'stay', 'informed', 'business', 'developments', 'zealand', 'cancel', 'anytime', 'clicks', 'email', 'phone']"
Diwali Gift For Bihar Government Employees As DA Hiked By 3 Percent; Nitish Govt Approves 129 Proposals,"PATNA: Ahead of Diwali and Chhath, the Nitish Kumar-led Bihar government on Friday approved 129 proposals during a cabinet meeting held in Patna. During the meeting, a major relief measure was taken for state employees and pensioners by hiking their dearness allowance (DA) by 3 per cent. With this decision, DA has been raised from 55 per cent to 58 per cent, effective from July 1, 2025. The move, seen as a festive-season gift ahead of the upcoming Assembly elections, will benefit lakhs of government employees, pensioners, and family pensioners.

Deputy Chief Minister Samrat Chaudhary, briefing on the cabinet decision, said, “The state government has approved increasing the dearness allowance from 55 per cent to 58 per cent in line with the Central Government’s decision. This shows our commitment to ensuring that the livelihoods of employees and pensioners are not affected by inflation.”

The hike will put an additional burden of Rs 917.78 crore on the state exchequer in the financial year 2025-26.

Political observers view this announcement as a strategic move by the ruling NDA to consolidate the support of nearly half a million state employees and lakhs of pensioners ahead of the Bihar Assembly elections.

Besides DA, the Bihar government hiked the scholarships for school students.

Nitish Kumar’s cabinet doubled the assistance provided under the Chief Minister’s Boys and Girls Scholarship Scheme, benefitting crores of schoolchildren across the state.

Students in classes 1-4 will now receive Rs 1,200 annually (up from Rs 600), those in classes 5-6 will get Rs 2,400 (up from Rs 1,200), while students in classes 7-10 will receive Rs 3,600 (up from Rs 1,800).

Officials said the move will provide relief to poor and underprivileged students in primary, middle, and secondary schools, and encourage them to continue their education.

With Assembly elections approaching, both measures are seen as strategic populist steps aimed at consolidating the support of state employees and students’ families.

The approval of 129 proposals across departments underscores the government’s bid to push development and welfare initiatives before the elections.",Zee News,2025-10-03T16:04:31Z,https://zeenews.india.com/india/diwali-gift-for-bihar-government-employees-as-da-hiked-by-3-percent-nitish-govt-approves-129-proposals-2967653.html,0.419607843137255,2025-10-04 00:13:36.450696,0.8999999999999999,"['gift', 'hiked', 'govt', 'approves', 'employees', 'bihar', 'da', 'nitish', '129', 'proposals', 'diwali', 'rs', 'state', 'pensioners', 'cent', 'students', 'elections', 'ahead', 'cabinet', 'decision', 'assembly', 'classes', 'patna', 'approved', 'meeting', 'relief', 'dearness', 'allowance', '55', '58', 'lakhs', 'chief', 'government’s', 'strategic', 'support']"
'We've secured N19bn relief for Nigerian pilgrims ahead...,"The Chairman and Chief Executive Officer of the National Hajj Commission of Nigeria (NAHCON), Professor Abdullahi Saleh Usman, says the commission has secured a cost relief of over N19 billion for Nigerian pilgrims in preparation for the 2026 Hajj.

Usman disclosed this while briefing journalists in Kano on Friday upon his return from Saudi Arabia, where he embarked on an emergency visit on September 22 to negotiate improved service delivery and cost efficiency for Nigerian intending pilgrims.

According to him, the relief followed engagements with Saudi partners and executives of State Pilgrims’ Welfare Boards, which resulted in a reduction of over N200,000 per pilgrim across the 66,910 slots allocated to Nigeria.

“This achievement is not just negotiation, but results. It aligns with President Bola Ahmed Tinubu’s Renewed Hope Agenda, aimed at easing the burden on our people,” the NAHCON boss said.

Lagos NURTW Chairman withdraws Election Threats After DSS Interrogation

Jonathan: Boko Haram is more complex than we imagine

He noted that beyond the relief, the trip laid a stronger foundation for the 2026 exercise, with several contracts already signed. These include Masha’ir services with Mashariq Dhahabiyya Company, transport services with Daleel Al-Ma’aleem, and accommodation and feeding services in Madinah’s Markaziyya area at competitive rates.

The chairman added that NAHCON had held frank discussions with the Saudi Ministry of Hajj and Umrah, drawing from the lessons of the 2025 Hajj to make firm recommendations for better service delivery.

He also announced the inauguration of the 2026 Hajj Tour Operators Screening Committee, saying only qualified operators would be cleared to serve Nigerian pilgrims.

“The days of shortcuts and cutting corners are over,” Usman stressed.

In addition, NAHCON has commenced intensive staff training to sharpen its workforce ahead of the commencement of operations.

On Hajj fares, Usman said the 2026 rates were deliberately announced early to encourage timely payments and smooth planning. The fares include Maiduguri/Yola axis to pay N8,118,333.67; northern states N8,244,813.67 and southern states N8,561,013.67.

He emphasized that by October 8, 2025, states are expected to remit 50 percent of fares to NAHCON to maintain their allocations, while full payment by all pilgrims must be completed by December 31, 2025.

“These deadlines are not just administrative. They are crucial to guarantee early camp bookings, stronger contracts, and efficient services,” he explained.

Usman urged discipline, foresight and cooperation from stakeholders, saying the success of the 2026 Hajj must be built early rather than improvised.",Daily Trust,2025-10-03T16:02:32Z,https://dailytrust.com/weve-secured-n19bn-relief-for-nigerian-pilgrims-ahead-2026-hajj-nahcon-chair/,0.3647058823529412,2025-10-04 00:13:37.691197,0.9999999999999999,"['we’ve', 'n19bn', 'ahead', 'chair', 'hajj', 'nahcon', 'pilgrims', '2026', 'relief', 'nigerian', 'secured', 'usman', 'services', 'chairman', 'saudi', '2025', 'fares', 'early', 'n8', '67', 'states', 'commission', 'nigeria', 'cost', 'service', 'delivery', 'stronger', 'contracts', 'include', 'rates', 'announced', 'operators', 'chief', 'executive', 'officer']"
New Rail line in Mizoram: Overwhelming response to Rajdhani Express,"Guwahati: The recently commissioned Bairabi – Sairang Railway line in Mizoram and the start of freight operations from Molvom in Nagaland have been met with an overwhelming response from both passengers and freight customers, said NF Railway.

According to NF Railway, the new passenger train services, which began operating from Sairang on September 13, 2025, have seen exceptional patronage, with several trains reporting well over full capacity.

The Train No. 20507 (Sairang – Anand Vihar Terminal, Delhi) Rajdhani Express registered an impressive 162.5% occupancy. Its return service, the Train No. 20508 (Anand Vihar Terminal, Delhi – Sairang) Rajdhani Express, also recorded a robust 158.3%. Services connecting to Guwahati and Kolkata have shown similar strength, said an NF Railway statement.

The Sairang – Guwahati Express (Train No. 15609) achieved 100.1% occupancy, including a fully booked sleeper class, while the return service maintained almost 100%. The newly introduced Sairang – Kolkata Express (Train No. 13126) saw almost 100% occupancy, with the return service from Kolkata recording an exceptional 144.8%, it said.

The new railway infrastructure is rapidly becoming a lifeline for trade, significantly easing the lives of North Eastern people by improving supply chains and market access.

Sairang station saw a total of eight rakes unloaded by September 30, 2025. The first rake, arriving on September 14, carried 21 wagons of cement. This was quickly followed by rakes of stone chips, automobiles, Ready-Mix Concrete (RMC), and sand, the statement added.

The new line immediately facilitated the transport of local produce, with the first parcel consignment from Sairang booked on September 19, 2025. Anthurium flowers were successfully transported to Anand Vihar Terminal, Delhi, via the Rajdhani Express parcel van, highlighting the potential for local products to reach wider markets.

Molvom station in Nagaland also commenced freight operations in September. It received its first inward rake, a shipment of 41 wagons of cement from Telangana, on September 24. This was followed by the first outward rake on September 29, loading 42 wagons of stone chips destined for Jirania.",NORTHEAST NOW,2025-10-03T15:58:00Z,https://nenow.in/north-east-news/mizoram/new-rail-line-in-mizoram-overwhelming-response-to-rajdhani-express.html,0.07450980392156858,2025-10-04 00:13:39.081268,0.9999999999999999,"['rail', 'mizoram', 'overwhelming', 'response', 'express', 'rajdhani', 'line', 'sairang', 'railway', 'train', 'guwahati', 'freight', 'nf', '2025', 'anand', 'vihar', 'terminal', 'delhi', 'occupancy', 'return', 'service', 'kolkata', '100', 'rake', 'wagons', 'operations', 'molvom', 'nagaland', 'services', 'exceptional', 'statement', 'booked', 'station', 'rakes', 'cement']"
