title,content,source,published_at,url,collected_at
158 Shares in Transdigm Group Incorporated $TDG Acquired by Patton Fund Management Inc.,"Patton Fund Management Inc. acquired a new position in shares of Transdigm Group Incorporated (NYSE:TDG – Free Report) in the 2nd quarter, HoldingsChannel.com reports.
TCI Wealth Advisors Inc. acquired a new stake in Transdigm Group in the 2nd quarter valued at about $208,000.
Transdigm Group Stock Up 0.6%Shares of NYSE TDG opened at $1,297.46 on Monday.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Transdigm Group Incorporated (NYSE:TDG – Free Report).
Receive News & Ratings for Transdigm Group Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Transdigm Group and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:54Z,https://www.etfdailynews.com/2025/09/29/158-shares-in-transdigm-group-incorporated-tdg-acquired-by-patton-fund-management-inc/,2025-09-30 16:34:29.020153
"Patton Fund Management Inc. Takes $235,000 Position in Otis Worldwide Corporation $OTIS","Cheviot Value Management LLC purchased a new stake in Otis Worldwide during the first quarter valued at about $31,000.
Flaharty Asset Management LLC bought a new position in shares of Otis Worldwide during the first quarter valued at about $38,000.
Otis Worldwide Stock Up 1.0%Shares of OTIS stock opened at $90.33 on Monday.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Otis Worldwide Corporation (NYSE:OTIS – Free Report).
Receive News & Ratings for Otis Worldwide Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Otis Worldwide and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:52Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-takes-235000-position-in-otis-worldwide-corporation-otis/,2025-09-30 16:34:30.133502
458 Shares in S&P Global Inc. $SPGI Acquired by Patton Fund Management Inc.,"Cheviot Value Management LLC acquired a new position in shares of S&P Global in the 1st quarter valued at $26,000.
Costello Asset Management INC acquired a new position in shares of S&P Global in the 1st quarter valued at $26,000.
Smallwood Wealth Investment Management LLC acquired a new position in shares of S&P Global in the 1st quarter valued at $28,000.
Get S&P Global alerts:S&P Global Price PerformanceShares of SPGI stock opened at $487.66 on Monday.
Receive News & Ratings for S&P Global Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for S&P Global and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:52Z,https://www.etfdailynews.com/2025/09/29/458-shares-in-sp-global-inc-spgi-acquired-by-patton-fund-management-inc/,2025-09-30 16:34:31.292668
Patton Fund Management Inc. Takes Position in Jacobs Solutions Inc. $J,"Get Jacobs Solutions alerts:Jacobs Solutions Trading Up 1.2%Shares of J opened at $148.04 on Monday.
Jacobs Solutions Announces DividendJacobs Solutions ( NYSE:J Get Free Report ) last posted its earnings results on Tuesday, August 5th.
On average, equities analysts expect that Jacobs Solutions Inc. will post 6.05 earnings per share for the current fiscal year.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Jacobs Solutions Inc. (NYSE:J – Free Report).
Receive News & Ratings for Jacobs Solutions Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Jacobs Solutions and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:51Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-takes-position-in-jacobs-solutions-inc-j/,2025-09-30 16:34:31.700859
"Patton Fund Management Inc. Takes $238,000 Position in Cognizant Technology Solutions Corporation $CTSH","Golden State Wealth Management LLC grew its position in shares of Cognizant Technology Solutions by 290.9% in the first quarter.
Cognizant Technology Solutions Corporation has a 1-year low of $65.17 and a 1-year high of $90.82.
As a group, equities analysts forecast that Cognizant Technology Solutions Corporation will post 4.98 EPS for the current year.
Cognizant Technology Solutions Profile(Free Report)Cognizant Technology Solutions Corporation, a professional services company, provides consulting and technology, and outsourcing services in North America, Europe, and internationally.
See AlsoReceive News & Ratings for Cognizant Technology Solutions Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Cognizant Technology Solutions and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:51Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-takes-238000-position-in-cognizant-technology-solutions-corporation-ctsh/,2025-09-30 16:34:32.853071
Patton Fund Management Inc. Buys Shares of 603 Stryker Corporation $SYK,"The institutional investor purchased 603 shares of the medical technology company’s stock, valued at approximately $239,000.
Ransom Advisory Ltd bought a new position in shares of Stryker during the 1st quarter valued at $37,000.
Finally, Smallwood Wealth Investment Management LLC acquired a new stake in shares of Stryker in the 1st quarter valued at $40,000.
Get Stryker alerts:Insider Transactions at StrykerIn other news, Director Ronda E. Stryker sold 200,000 shares of Stryker stock in a transaction that occurred on Wednesday, August 6th.
View Our Latest Stock Report on StrykerStryker Stock Up 0.1%SYK stock opened at $368.83 on Monday.",ETF Daily News,2025-09-29T08:20:51Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-buys-shares-of-603-stryker-corporation-syk/,2025-09-30 16:34:34.096181
"Patton Fund Management Inc. Buys New Shares in Williams-Sonoma, Inc. $WSM","AdvisorNet Financial Inc raised its holdings in shares of Williams-Sonoma by 25.2% in the 1st quarter.
AdvisorNet Financial Inc now owns 512 shares of the specialty retailer’s stock worth $81,000 after purchasing an additional 103 shares during the period.
Argus set a $212.00 target price on shares of Williams-Sonoma in a research note on Tuesday, September 2nd.
Insiders sold a total of 148,153 shares of company stock worth $28,622,248 over the last three months.
Williams-Sonoma Company Profile(Free Report)Williams-Sonoma, Inc operates as an omni-channel specialty retailer of various products for home.",ETF Daily News,2025-09-29T08:20:51Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-buys-new-shares-in-williams-sonoma-inc-wsm/,2025-09-30 16:34:35.326004
"Patton Fund Management Inc. Takes $239,000 Position in Chipotle Mexican Grill, Inc. $CMG","Alliancebernstein L.P. boosted its position in Chipotle Mexican Grill by 8.0% during the 1st quarter.
Chipotle Mexican Grill, Inc. has a 12 month low of $38.30 and a 12 month high of $66.74.
Chipotle Mexican Grill Profile(Free Report)Chipotle Mexican Grill, Inc, together with its subsidiaries, owns and operates Chipotle Mexican Grill restaurants.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Chipotle Mexican Grill, Inc. (NYSE:CMG – Free Report).
Receive News & Ratings for Chipotle Mexican Grill Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Chipotle Mexican Grill and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:20:50Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-takes-239000-position-in-chipotle-mexican-grill-inc-cmg/,2025-09-30 16:34:36.438386
"Kathmere Capital Management LLC Buys 1,344 Shares of JOYY Inc. $YY","Kathmere Capital Management LLC increased its stake in shares of JOYY Inc. (NASDAQ:YY – Free Report) by 25.9% during the 2nd quarter, Holdings Channel.com reports.
The fund owned 6,524 shares of the information services provider’s stock after purchasing an additional 1,344 shares during the quarter.
Kathmere Capital Management LLC’s holdings in JOYY were worth $271,000 at the end of the most recent quarter.
QRG Capital Management Inc. lifted its holdings in JOYY by 45.1% in the 1st quarter.
QRG Capital Management Inc. now owns 9,585 shares of the information services provider’s stock worth $402,000 after buying an additional 2,980 shares during the period.",ETF Daily News,2025-09-29T08:20:50Z,https://www.etfdailynews.com/2025/09/29/kathmere-capital-management-llc-buys-1344-shares-of-joyy-inc-yy/,2025-09-30 16:34:37.726677
"Patton Fund Management Inc. Acquires Shares of 1,414 First Solar, Inc. $FSLR","The fund bought 1,414 shares of the solar cell manufacturer’s stock, valued at approximately $234,000.
Vision Capital Management Inc. purchased a new position in First Solar during the 2nd quarter valued at about $232,000.
CX Institutional now owns 2,156 shares of the solar cell manufacturer’s stock valued at $357,000 after purchasing an additional 2,009 shares in the last quarter.
Get First Solar alerts:First Solar Price PerformanceFSLR opened at $220.02 on Monday.
Also, insider Patrick James Buehler sold 1,600 shares of First Solar stock in a transaction on Thursday, July 3rd.",ETF Daily News,2025-09-29T08:20:50Z,https://www.etfdailynews.com/2025/09/29/patton-fund-management-inc-acquires-shares-of-1414-first-solar-inc-fslr/,2025-09-30 16:34:38.859299
"Casey’s General Stores, Inc. $CASY Position Reduced by State of Alaska Department of Revenue","State of Alaska Department of Revenue’s holdings in Casey’s General Stores were worth $6,794,000 at the end of the most recent quarter.
Thurston Springer Miller Herd & Titak Inc. grew its position in Casey’s General Stores by 242.9% in the second quarter.
Insiders Place Their BetsIn other Casey’s General Stores news, CFO Stephen P. Bramlage, Jr. sold 760 shares of Casey’s General Stores stock in a transaction on Wednesday, July 2nd.
Casey’s General Stores Profile(Free Report)Casey’s General Stores, Inc engages in the provision of management and operation of convenience stores and gasoline stations.
Recommended StoriesReceive News & Ratings for Casey's General Stores Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Casey's General Stores and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:18:56Z,https://www.etfdailynews.com/2025/09/29/caseys-general-stores-inc-casy-position-reduced-by-state-of-alaska-department-of-revenue/,2025-09-30 16:34:40.034136
"State of Alaska Department of Revenue Has $6.34 Million Holdings in Ryman Hospitality Properties, Inc. $RHP","State of Alaska Department of Revenue’s holdings in Ryman Hospitality Properties were worth $6,337,000 as of its most recent filing with the Securities and Exchange Commission.
Get Ryman Hospitality Properties alerts:Insiders Place Their BetsIn other news, Director H Eric Bolton, Jr. purchased 2,000 shares of Ryman Hospitality Properties stock in a transaction on Thursday, August 14th.
Read Our Latest Analysis on Ryman Hospitality PropertiesRyman Hospitality Properties Company Profile(Free Report)Ryman Hospitality Properties, Inc (NYSE: RHP) is a leading lodging and hospitality real estate investment trust that specializes in upscale convention center resorts and entertainment experiences.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Ryman Hospitality Properties, Inc. (NYSE:RHP – Free Report).
Receive News & Ratings for Ryman Hospitality Properties Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Ryman Hospitality Properties and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:18:56Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-has-6-34-million-holdings-in-ryman-hospitality-properties-inc-rhp/,2025-09-30 16:34:41.330549
"State of Alaska Department of Revenue Has $6.37 Million Holdings in Kinder Morgan, Inc. $KMI","State of Alaska Department of Revenue reduced its holdings in Kinder Morgan, Inc. (NYSE:KMI – Free Report) by 4.3% during the 2nd quarter, Holdings Channel reports.
State of Alaska Department of Revenue’s holdings in Kinder Morgan were worth $6,374,000 at the end of the most recent reporting period.
Get Kinder Morgan alerts:Kinder Morgan Stock PerformanceKMI stock opened at $28.21 on Monday.
Kinder Morgan Dividend AnnouncementKinder Morgan ( NYSE:KMI Get Free Report ) last posted its quarterly earnings results on Wednesday, July 16th.
Receive News & Ratings for Kinder Morgan Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Kinder Morgan and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:18:55Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-has-6-37-million-holdings-in-kinder-morgan-inc-kmi/,2025-09-30 16:34:42.482920
"State of Alaska Department of Revenue Reduces Stock Position in United Rentals, Inc. $URI","State of Alaska Department of Revenue lessened its stake in shares of United Rentals, Inc. (NYSE:URI – Free Report) by 3.5% during the second quarter, HoldingsChannel.com reports.
State of Alaska Department of Revenue’s holdings in United Rentals were worth $7,085,000 as of its most recent filing with the Securities & Exchange Commission.
Get United Rentals alerts:Wall Street Analyst Weigh InA number of brokerages have recently issued reports on URI.
United Rentals Profile(Free Report)United Rentals, Inc, through its subsidiaries, operates as an equipment rental company.
Receive News & Ratings for United Rentals Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for United Rentals and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:18:55Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-reduces-stock-position-in-united-rentals-inc-uri/,2025-09-30 16:34:43.630102
"State of Alaska Department of Revenue Has $7.22 Million Stake in Amkor Technology, Inc. $AMKR","State of Alaska Department of Revenue owned about 0.14% of Amkor Technology worth $7,219,000 as of its most recent filing with the Securities & Exchange Commission.
Public Employees Retirement System of Ohio acquired a new stake in Amkor Technology in the 4th quarter valued at $1,603,000.
Get Amkor Technology alerts:Insider Activity at Amkor TechnologyIn other news, EVP Mark N. Rogers sold 15,000 shares of Amkor Technology stock in a transaction on Thursday, July 31st.
Also, CEO Guillaume Marie Jean Rutten sold 10,000 shares of Amkor Technology stock in a transaction on Tuesday, September 23rd.
See AlsoReceive News & Ratings for Amkor Technology Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Amkor Technology and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:18:55Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-has-7-22-million-stake-in-amkor-technology-inc-amkr/,2025-09-30 16:34:44.790456
MSCI Inc $MSCI Shares Sold by State of Alaska Department of Revenue,"State of Alaska Department of Revenue trimmed its stake in shares of MSCI Inc (NYSE:MSCI – Free Report) by 3.5% in the second quarter, Holdings Channel reports.
The fund owned 11,265 shares of the technology company’s stock after selling 410 shares during the period.
Meeder Asset Management Inc. now owns 52 shares of the technology company’s stock worth $29,000 after acquiring an additional 30 shares during the period.
Banque Transatlantique SA now owns 82 shares of the technology company’s stock valued at $43,000 after buying an additional 64 shares during the period.
MSCI Company Profile(Free Report)MSCI Inc, together with its subsidiaries, provides critical decision support tools and solutions for the investment community to manage investment processes worldwide.",ETF Daily News,2025-09-29T08:18:55Z,https://www.etfdailynews.com/2025/09/29/msci-inc-msci-shares-sold-by-state-of-alaska-department-of-revenue/,2025-09-30 16:34:45.924066
State of Alaska Department of Revenue Sells 455 Shares of TD SYNNEX Corporation $SNX,"State of Alaska Department of Revenue’s holdings in TD SYNNEX were worth $6,700,000 at the end of the most recent quarter.
Cullen Frost Bankers Inc. bought a new stake in shares of TD SYNNEX during the first quarter worth $44,000.
Get TD SYNNEX alerts:TD SYNNEX Price PerformanceNYSE:SNX opened at $164.62 on Monday.
TD SYNNEX Company Profile(Free Report)TD SYNNEX Corporation operates as a distributor and solutions aggregator for the information technology (IT) ecosystem.
Receive News & Ratings for TD SYNNEX Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for TD SYNNEX and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:18:55Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-sells-455-shares-of-td-synnex-corporation-snx/,2025-09-30 16:34:47.309199
State of Alaska Department of Revenue Decreases Stake in Truist Financial Corporation $TFC,"State of Alaska Department of Revenue’s holdings in Truist Financial were worth $6,323,000 as of its most recent SEC filing.
Get Truist Financial alerts:Truist Financial Stock PerformanceShares of TFC stock opened at $46.06 on Monday.
Truist Financial Corporation has a fifty-two week low of $33.56 and a fifty-two week high of $49.06.
Truist Financial Announces DividendTruist Financial ( NYSE:TFC Get Free Report ) last announced its quarterly earnings data on Friday, July 18th.
Receive News & Ratings for Truist Financial Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Truist Financial and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:18:54Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-decreases-stake-in-truist-financial-corporation-tfc/,2025-09-30 16:34:48.618503
"American Electric Power Company, Inc. $AEP Shares Sold by State of Alaska Department of Revenue","State of Alaska Department of Revenue’s holdings in American Electric Power were worth $6,221,000 at the end of the most recent quarter.
American Electric Power Stock Up 1.2%AEP stock opened at $109.14 on Monday.
American Electric Power Company, Inc. has a twelve month low of $89.91 and a twelve month high of $115.36.
American Electric Power Announces DividendThe business also recently declared a quarterly dividend, which was paid on Wednesday, September 10th.
Featured StoriesReceive News & Ratings for American Electric Power Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for American Electric Power and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:18:53Z,https://www.etfdailynews.com/2025/09/29/american-electric-power-company-inc-aep-shares-sold-by-state-of-alaska-department-of-revenue/,2025-09-30 16:34:50.667643
"State of Alaska Department of Revenue Has $6.24 Million Stock Position in Ross Stores, Inc. $ROST","State of Alaska Department of Revenue’s holdings in Ross Stores were worth $6,241,000 at the end of the most recent quarter.
Banque Transatlantique SA bought a new position in shares of Ross Stores during the first quarter valued at $29,000.
Finally, Carderock Capital Management Inc. bought a new position in shares of Ross Stores during the second quarter valued at $48,000.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Ross Stores, Inc. (NASDAQ:ROST – Free Report).
Receive News & Ratings for Ross Stores Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Ross Stores and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:18:53Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-has-6-24-million-stock-position-in-ross-stores-inc-rost/,2025-09-30 16:34:52.205431
"State of Alaska Department of Revenue Sells 660 Shares of Quanta Services, Inc. $PWR","State of Alaska Department of Revenue’s holdings in Quanta Services were worth $6,288,000 at the end of the most recent quarter.
Get Quanta Services alerts:Analyst Upgrades and DowngradesPWR has been the subject of several recent analyst reports.
Quanta Services Price PerformanceShares of NYSE:PWR opened at $406.00 on Monday.
On average, analysts expect that Quanta Services, Inc. will post 9.34 earnings per share for the current year.
Receive News & Ratings for Quanta Services Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Quanta Services and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:18:52Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-sells-660-shares-of-quanta-services-inc-pwr/,2025-09-30 16:34:53.328194
"State of Alaska Department of Revenue Acquires 13,285 Shares of Tenet Healthcare Corporation $THC","State of Alaska Department of Revenue increased its holdings in shares of Tenet Healthcare Corporation (NYSE:THC – Free Report) by 60.0% during the second quarter, Holdings Channel reports.
State of Alaska Department of Revenue’s holdings in Tenet Healthcare were worth $6,234,000 at the end of the most recent reporting period.
Tenet Healthcare Stock PerformanceShares of Tenet Healthcare stock opened at $202.06 on Monday.
Tenet Healthcare Profile(Free Report)Tenet Healthcare Corporation operates as a diversified healthcare services company in the United States.
Receive News & Ratings for Tenet Healthcare Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Tenet Healthcare and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:18:52Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-acquires-13285-shares-of-tenet-healthcare-corporation-thc/,2025-09-30 16:34:54.470331
State of Alaska Department of Revenue Grows Stock Position in Garmin Ltd. $GRMN,"State of Alaska Department of Revenue lifted its stake in Garmin Ltd. (NYSE:GRMN – Free Report) by 12.1% in the second quarter, HoldingsChannel reports.
The firm owned 30,248 shares of the scientific and technical instruments company’s stock after acquiring an additional 3,255 shares during the quarter.
State of Alaska Department of Revenue’s holdings in Garmin were worth $6,313,000 as of its most recent SEC filing.
Vanguard Group Inc. now owns 18,425,166 shares of the scientific and technical instruments company’s stock valued at $4,000,656,000 after purchasing an additional 357,458 shares during the period.
Invesco Ltd. now owns 1,862,153 shares of the scientific and technical instruments company’s stock worth $404,329,000 after buying an additional 153,267 shares during the last quarter.",ETF Daily News,2025-09-29T08:18:52Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-grows-stock-position-in-garmin-ltd-grmn/,2025-09-30 16:34:55.705604
"State of Alaska Department of Revenue Sells 1,310 Shares of NXP Semiconductors N.V. $NXPI","State of Alaska Department of Revenue’s holdings in NXP Semiconductors were worth $6,216,000 as of its most recent SEC filing.
Get NXP Semiconductors alerts:NXP Semiconductors Stock Down 0.3%NXPI stock opened at $226.04 on Monday.
NXP Semiconductors Dividend AnnouncementNXP Semiconductors ( NASDAQ:NXPI Get Free Report ) last posted its quarterly earnings results on Monday, July 21st.
NXP Semiconductors Company Profile(Free Report)NXP Semiconductors N.V. offers various semiconductor products.
Receive News & Ratings for NXP Semiconductors Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for NXP Semiconductors and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:18:52Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-sells-1310-shares-of-nxp-semiconductors-n-v-nxpi/,2025-09-30 16:34:57.243710
"Copart, Inc. $CPRT Position Increased by State of Alaska Department of Revenue","State of Alaska Department of Revenue’s holdings in Copart were worth $6,146,000 at the end of the most recent quarter.
Cloud Capital Management LLC acquired a new position in shares of Copart in the 1st quarter valued at about $26,000.
Atticus Wealth Management LLC acquired a new position in shares of Copart in the 2nd quarter valued at about $31,000.
Accent Capital Management LLC acquired a new position in shares of Copart in the 1st quarter valued at about $36,000.
Finally, SouthState Corp acquired a new position in shares of Copart in the 1st quarter valued at about $45,000.",ETF Daily News,2025-09-29T08:18:52Z,https://www.etfdailynews.com/2025/09/29/copart-inc-cprt-position-increased-by-state-of-alaska-department-of-revenue/,2025-09-30 16:34:58.207563
"State of Alaska Department of Revenue Acquires 15,468 Shares of Sylvamo Corporation $SLVM","State of Alaska Department of Revenue raised its holdings in Sylvamo Corporation (NYSE:SLVM – Free Report) by 14.4% during the second quarter, Holdings Channel.com reports.
Sylvamo Corporation has a 12-month low of $37.51 and a 12-month high of $98.02.
On average, research analysts anticipate that Sylvamo Corporation will post 7.45 earnings per share for the current fiscal year.
Sylvamo Company Profile(Free Report)Sylvamo Corporation produces and markets uncoated freesheet for cutsize, offset paper, and pulp in Latin America, Europe, and North America.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Sylvamo Corporation (NYSE:SLVM – Free Report).",ETF Daily News,2025-09-29T08:18:50Z,https://www.etfdailynews.com/2025/09/29/state-of-alaska-department-of-revenue-acquires-15468-shares-of-sylvamo-corporation-slvm/,2025-09-30 16:35:03.474874
BHIVE plans to expand its portfolio by 1.5 million square feet in the upcoming year,It seems like you're already an ETPrime member withLogin using your ET Prime credentials to enjoy all member benefitsLog out of your current logged-in account and log in again using your ET Prime credentials to enjoy all member benefits.,The Times of India,2025-09-29T08:17:30Z,https://economictimes.indiatimes.com/industry/services/property-/-cstruction/bhive-plans-to-expand-its-portfolio-by-1-5-million-square-feet-in-the-upcoming-year/articleshow/124208879.cms,2025-09-30 16:35:04.187194
Schlumberger Limited $SLB Shares Sold by Kathmere Capital Management LLC,"Kathmere Capital Management LLC lessened its position in Schlumberger Limited (NYSE:SLB – Free Report) by 19.4% in the second quarter, according to the company in its most recent Form 13F filing with… [+5995 chars]",ETF Daily News,2025-09-29T08:17:04Z,https://www.etfdailynews.com/2025/09/29/schlumberger-limited-slb-shares-sold-by-kathmere-capital-management-llc/,2025-09-30 16:35:11.237313
Toyota Motor Corporation $TM Shares Purchased by Kathmere Capital Management LLC,"Kathmere Capital Management LLC increased its stake in shares of Toyota Motor Corporation (NYSE:TM – Free Report) by 4.2% in the 2nd quarter, according to the company in its most recent filing with t… [+4126 chars]",ETF Daily News,2025-09-29T08:17:03Z,https://www.etfdailynews.com/2025/09/29/toyota-motor-corporation-tm-shares-purchased-by-kathmere-capital-management-llc/,2025-09-30 16:35:18.295816
TD Private Client Wealth LLC Decreases Stake in Global X U.S. Infrastructure Development ETF $PAVE,"TD Private Client Wealth LLC’s holdings in Global X U.S. Infrastructure Development ETF were worth $179,000 as of its most recent SEC filing.
Get Global X U.S. Infrastructure Development ETF alerts:Global X U.S. Infrastructure Development ETF Price PerformanceGlobal X U.S. Infrastructure Development ETF stock opened at $47.10 on Monday.
Global X U.S. Infrastructure Development ETF ProfileThe Global X U.S. Infrastructure Development ETF (PAVE) is an exchange-traded fund that mostly invests in stocks based on a particular theme.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Global X U.S. Infrastructure Development ETF (BATS:PAVE – Free Report).
Receive News & Ratings for Global X U.S. Infrastructure Development ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Global X U.S. Infrastructure Development ETF and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:17:01Z,https://www.etfdailynews.com/2025/09/29/td-private-client-wealth-llc-decreases-stake-in-global-x-u-s-infrastructure-development-etf-pave/,2025-09-30 16:35:22.867037
TD Private Client Wealth LLC Increases Stock Holdings in Ralph Lauren Corporation $RL,"TD Private Client Wealth LLC increased its holdings in shares of Ralph Lauren Corporation (NYSE:RL – Free Report) by 29.2% during the second quarter, HoldingsChannel reports.
TD Private Client Wealth LLC’s holdings in Ralph Lauren were worth $190,000 at the end of the most recent reporting period.
Ralph Lauren Stock Up 3.0%Shares of RL opened at $312.04 on Monday.
Ralph Lauren Profile(Free Report)Ralph Lauren Corporation designs, markets, and distributes lifestyle products in North America, Europe, Asia, and internationally.
Receive News & Ratings for Ralph Lauren Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Ralph Lauren and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:17:00Z,https://www.etfdailynews.com/2025/09/29/td-private-client-wealth-llc-increases-stock-holdings-in-ralph-lauren-corporation-rl/,2025-09-30 16:35:24.541231
QUALCOMM Incorporated $QCOM Shares Purchased by Kathmere Capital Management LLC,"Atlantic Edge Private Wealth Management LLC grew its position in QUALCOMM by 70.0% during the first quarter.
Atlantic Edge Private Wealth Management LLC now owns 170 shares of the wireless technology company’s stock valued at $26,000 after buying an additional 70 shares during the period.
Atticus Wealth Management LLC grew its position in QUALCOMM by 21,200.0% during the second quarter.
Atticus Wealth Management LLC now owns 213 shares of the wireless technology company’s stock valued at $34,000 after buying an additional 212 shares during the period.
Also, CFO Akash J. Palkhiwala sold 3,333 shares of QUALCOMM stock in a transaction dated Tuesday, September 2nd.",ETF Daily News,2025-09-29T08:17:00Z,https://www.etfdailynews.com/2025/09/29/qualcomm-incorporated-qcom-shares-purchased-by-kathmere-capital-management-llc/,2025-09-30 16:35:25.693748
Kathmere Capital Management LLC Grows Position in Duke Energy Corporation $DUK,"Kathmere Capital Management LLC’s holdings in Duke Energy were worth $321,000 at the end of the most recent reporting period.
Wayfinding Financial LLC acquired a new stake in Duke Energy during the 1st quarter valued at approximately $27,000.
Advisory Services LLC acquired a new stake in Duke Energy during the 1st quarter valued at approximately $27,000.
Duke Energy Profile(Free Report)Duke Energy Corporation, together with its subsidiaries, operates as an energy company in the United States.
Receive News & Ratings for Duke Energy Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Duke Energy and related companies with MarketBeat.com's FREE daily email newsletter.",ETF Daily News,2025-09-29T08:17:00Z,https://www.etfdailynews.com/2025/09/29/kathmere-capital-management-llc-grows-position-in-duke-energy-corporation-duk/,2025-09-30 16:35:28.138552
