title,content,source,published_at,url,collected_at,sentiment
BYD Denza B5 and Denza B8 SUVs confirmed for Australia,"BYD Australia has announced the Denza B5 and Denza B8 plug-in hybrid (PHEV) large SUVs will be the first two models to be released by its Denza sister brand here, confirming a November 2025 local launch for the new Chinese luxury brand. The five-seat Denza B5 is similar in size to the Toyota Prado and GWM Tank 300, while the seven-seat B8 is a larger three-row SUV designed to take on the likes of the Toyota LandCruiser 300 Series and Nissan Patrol. Pricing and equipment levels for the two new models are yet to be announced, as are any official details of Denza's Australian dealer network. The Denza B5, essentially an SUV version of the BYD Shark 6 PHEV dual-cab ute already in local showrooms, is priced between ¥239,800 and ¥302,800 in China, which equates to approximately A$50,950-$64,340. CarExpert can save you thousands on a new car. to get a great deal. The Denza B8 is priced between ¥379,800 and ¥407,800 in China, or approximately $A80,700-$A86,650. A right-hand drive B8 was previously spotted undergoing testing on Australian roads, and CarExpert tested both the B8 and the B5 earlier this year in China. Denza is a sister brand of Chinese auto giant BYD, offering premium rather than mainstream models and echoing the relationship between Lexus and Toyota. In a statement, BYD said it will offer ""a curated range of premium vehicles from BYD's three acclaimed sub-brands - reimagined under the Denza name"". That means models sold overseas under the Fangchengbao, YangWang and Denza brands will sold under the Denza name here. The two new models are sold in China as the Fangchengbao Bao 5 and Fangchengbao Bao 8, which translates to 'Formula Leopard', but they will ditch the Fangchengbao branding in favour of Denza badges in Australia. The B5 and B8 are both based on a rugged ladder-frame chassis and employ BYD's 'DMO' platform, which refer to their PHEV powertrain technology. The Denza B5 sits on a 2800mm wheelbase, measures 4890mm long, 1970mm wide and 1920mm high, and features adjustable 'Disus-P' adjustable air suspension offering up to 310mm of ground clearance. Power comes from a 1.5-litre turbocharged four-cylinder petrol engine and a pair of electric motors - one on each axle - to deliver a combined output of 505kW of power and 760Nm of torque, and a claimed 0-100km/h time of 4.8 seconds. Total claimed range of 1020km (WLTP) includes 100km of electric-only driving, thanks to a 31.8kWh lithium iron phosphate (LFP) battery pack, while in Chinese-market versions the cabin mirrors that of the BYD Shark 6 launched in Australia earlier this year. The larger B8, meantime, delivers 550kW/760Nm outputs from its 2.0-litre turbocharged four-cylinder petrol engine and twin electric motors, and also offers 100km of EV-only driving as part of its claimed total range of 984km (WLTP). BYD claims the B8 offers the same 0-100km/h time of 4.8 seconds as the B5, despite the fact it sits on a longer 2920mm wheelbase and has a longer overall length of 5195mm. In comparison, the LandCruiser 300 Series has a 2850mm wheelbase and is 4965mm long. It also features BYD's adjustable 'DiSus-P' air suspension system, offering ground clearance of between 220mm and 310mm, and has a maximum water fording depth of 890mm. Driving modes include Snow, Mud, Sand, Wading, Mountain, Burst and Sport+, while the interior of the B8 we tested in China had swathes of leather on the doors, dash, seats and steering wheel, plus a massive 17.3-inch central touchscreen. The flagship B8 was also fitted with BYD's 'God's Eye' advanced driver assistance system (ADAS), which uses cameras, radars, LiDAR and ultrasonic sensors to offer functions including adaptive cruise control and BYD's Navigate on Autopilot system. As well as the B8 and B5 off-road SUVs, Denza is also tipped to bring the Z9 GT sports car - which features Porsche Panamera-like styling - as well as its D9 electric people-mover and N9 electric SUV to Australia.",Perth Now,2025-10-01T09:05:13Z,https://www.perthnow.com.au/lifestyle/motoring/byd-denza-b5-and-denza-b8-suvs-confirmed-for-australia-c-20204824,2025-10-01 17:26:59.746932,0.1529411764705881
Lake Pend Oreille: Economic Impact of Water Levels on Tourism and Recreation in Idaho Explored in New Study - Travel And Tour World,"The economic effects of changing water levels at northern Idaho's Lake Pend Oreille are being investigated by the University of Idaho (UI). Professors Timothy Nadreau and Steven Peterson recently gave a presentation at the ""What's Happening Up North"" economic summit that gave an overview of an ongoing study. Although the study is not yet complete, the local community and economic stakeholders were informed of its preliminary findings. It is anticipated that the full findings of the study will be presented at the Lakes Commission meeting on October 30, 2025. The lake's water levels are currently controlled by the U.S. Army Corps of Engineers, and this management has generated discussions about the possible economic impacts of variations. The study draws attention to a crucial issue: the negative impacts that lake level uncertainty has on the area's recreation and tourism industries. Given that tourism contributes significantly to local revenue, Peterson and Nadreau's study is regarded as a critical first step in comprehending and reducing these effects. Professors Peterson and Nadreau have employed a range of data sources to investigate the economic implications of fluctuating water levels on Lake Pend Oreille. The researchers have collected extensive historical data, including daily water levels dating back to 1980, credit card receipts, and even cell phone usage data to track spending patterns among visitors. This rich data set has allowed them to assess how much money is being spent by non-residents in the area. In addition to the numerical data, the professors conducted a survey to gain insight into the recreation habits of locals and their perceptions of the lake's fluctuating levels. The survey received an impressive 1,523 responses, which Peterson considered a remarkable result. According to the data gathered, approximately 35% of Bonner County's income is derived from recreation and tourism, emphasizing the importance of understanding how changes in lake levels could affect this vital sector. The professors also conducted interviews with local business owners and other stakeholders, with the majority of interviews completed. These interviews have further enriched the study's findings, providing valuable perspectives on the local economy and the challenges posed by inconsistent lake levels. The study has drawn attention to the broader implications for both the local economy and the quality of life in Bonner County. The economic contribution of recreation and tourism to Bonner County cannot be overstated. Peterson's research shows that 35% of the county's income is tied to the recreational activities that Lake Pend Oreille supports, such as fishing, boating, and water sports. The lake's water levels have a significant impact on these activities, with lower levels potentially making certain areas inaccessible or unsafe for recreational use. Tourism, in particular, is vulnerable to the uncertainty surrounding the lake's water levels. The study indicates that this uncertainty alone has a detrimental effect on visitors' decision-making and their willingness to spend money in the area. Peterson noted that this issue isn't just a modern problem -- recreational tourism has always faced volatility, with periods like the COVID-19 pandemic having a profound impact on local tourism trends. However, the uncertainty surrounding water levels seems to be an ongoing concern that continues to affect local businesses and the economy. The findings suggest that providing a more consistent and predictable water level would likely stabilize the tourism and recreation sectors. However, the current management by the U.S. Army Corps of Engineers may make this difficult to achieve. For local stakeholders, including business owners and residents who rely on these sectors for their livelihoods, the study could offer key insights into how future water level management could improve economic stability. At the summit, local politicians, including District 1 Rep. Mark Sauter, expressed support for the study, acknowledging its potential to create positive change for the community. Sauter indicated that the research conducted by the University of Idaho has been instrumental in providing scientific backing to the claim that the economy of the region is directly tied to the condition of Lake Pend Oreille. Sauter also mentioned that there may be opportunities for further studies, particularly one by the Idaho Water Research Institute. This proposed study would focus on the hydrology of the lake, offering a more comprehensive understanding of how water levels affect the broader ecosystem and human activity. By expanding the scope of the research, the region could gain more insight into how to balance environmental and economic needs in the face of changing water levels. The cooperation between local and state officials, as well as stakeholders from Pend Oreille County, Washington, reflects the importance of continued research into the lake's water management. According to Sauter, the research has been pivotal in creating a dialogue between various regions affected by the lake, from Idaho to Washington. As the research progresses, it is likely that more localized strategies will emerge, aimed at reducing the impact of fluctuating water levels on both tourism and local ecosystems. The upcoming Lakes Commission meeting on October 30, 2025, is expected to provide the final report on the study conducted by Peterson and Nadreau. This meeting, which will take place at the Sandpoint Center from 10 a.m. to 1 p.m., is seen as a critical opportunity for the community and local stakeholders to learn about the complete findings and understand how they could influence future decisions on water management. Local stakeholders, business owners, and politicians alike are eager to see the results of the study, which could provide the evidence needed to advocate for more consistent water level management. Peterson and Nadreau's research may prove to be a crucial step in developing policies that prioritize the economic stability of the region while maintaining the ecological health of Lake Pend Oreille. The University of Idaho's investigation into the financial effects of Lake Pend Oreille's varying water levels provides important new information about how local economies and environmental factors are intertwined. Given how important tourism and recreation are to Bonner County's economy, it is critical to comprehend the lake's entire economic impact. In the end, the study may help guide future choices about water management and guarantee that Lake Pend Oreille continues to be a dependable and sustainable resource for both residents and visitors. In order to promote a sustainable future for the region's economy and natural resources, it is hoped that the completed study, which will be presented at the Lakes Commission meeting, will act as a springboard for additional research and policy development.",Travel And Tour World,2025-10-01T09:09:25Z,https://www.travelandtourworld.com/news/article/lake-pend-oreille-economic-impact-of-water-levels-on-tourism-and-recreation-in-idaho-explored-in-new-study/,2025-10-01 17:26:59.747674,-0.0117647058823529
BTC Kicks Off 'Uptober' With Break Above $116K as Crypto Equities Surge Pre-Market,"The much-anticipated ""Uptober"" has arrived, and the momentum is already building on the very first day of the month. Bitcoin has broken through the $116,000 mark, climbing 2% in the past 24 hours and briefly reaching as high as $116,600. The rally is unfolding against a backdrop of a U.S. government shutdown and record-setting strength in gold, which is trading near $3,900. Ether ETH$4,294.29 is following suit, jumping nearly 4% in the same 24-hour period to trade at $4,287. The surge in bitcoin during the European session has spilled over into U.S. crypto equities, fueling sharp pre-market activity. Strive (ASST) is the standout winner, soaring 25% to $3.15. Strategy (MSTR), widely seen as a leveraged bitcoin play, is up more than 2% at $328 per share. Bitfarms (BITF) has added 3% in pre-market trading to $2.91, while Kindly MD (NAKA) is up 7%.",CoinDesk,2025-10-01T09:04:31Z,https://www.coindesk.com/markets/2025/10/01/bitcoin-kicks-off-uptober-with-break-above-usd116k-as-crypto-equities-surge-pre-market,2025-10-01 17:26:59.747800,0.223529411764706
Better Business Bureau: Beware of health insurance scams,"I probably get 10 unsolicited calls a week telling me there's been a change in Medicare and wanting to be sure I'm getting all of the benefits I need (I'm also getting frequent calls about a new burial plan that I'm hoping I won't need anytime soon). Some callers actually purport to be from Medicare while others are from official-sounding but non-existent government agencies or other organizations. Many, maybe all, originate overseas. And the calls are likely to pick up when the Medicare open enrollment season starts on Oct. 15. The crooks may try to sell you an insurance plan that isn't very good or they might use your Medicare number and other information to bill Medicare for unnecessary products or services. I've gotten calls wanting to verify that I still have medical conditions I don't have, but the more people they call (and the technology lets them call many at once), the more likely they'll connect with someone who does have the condition and submit fraudulent bills to Medicare on their behalf. Some scams involve unethical medical practitioners. Phony calls about Medicare are just one kind of health insurance scam the FTC warns about. Another involves peddling a medical discount plan as full coverage health insurance. You pay for discounts on specific medical services or products that may or may not be as good as advertised, but such a plan isn't a substitute for health insurance. I wrote an earlier column about the FTC's enforcement action against a company called Simple Health that sold plans it claimed were comprehensive health insurance that would cover preexisting medical conditions, inpatient and emergency care, prescription drugs, and all the usual services health insurance covers. But tens of thousands of consumers ended up being stuck with substantial medical bills after finding out all they had bought were medical discounts or a limited benefit plan. Other health insurance scams the FTC warns about include scammers saying you need to pay a fee for a new Medicare card to retain your coverage or you need to pay a fee for help with the Health Insurance Marketplace. Research any company offering health coverage with the BBB and online using words like ""complaint,"" ""scam"" or ""fraud."" Read reviews to see what other people have said about the company. Visit a trusted source like Healthcare.gov to compare plans, coverage and prices. If you're shopping for comprehensive health insurance, be sure that's what you'll be getting rather than a medical discount plan (which may be okay if that's what you want). Companies selling health insurance have to be licensed by their state insurance commissioner. Be careful taking the salesperson's word about a license - telemarketers for Simple Health falsely claimed to be licensed insurance agents. Don't accept vague answers from a salesperson about benefits; ask to see a statement of benefits or a complete copy of the policy. If someone calls claiming to be affiliated with Medicare and asks for your Social Security number or bank account information to get a new card or new benefits, it's a scam. Never give personal information to a caller claiming to be affiliated with Medicare. You can't trust your caller ID. Scammers can make these calls look like they're coming from the government even when they're not. Randy Hutchinson President & CEO Better Business Bureau of the Mid-South.",Yahoo,2025-10-01T09:02:28Z,https://www.yahoo.com/news/articles/better-business-bureau-beware-health-090228697.html,2025-10-01 17:26:59.748148,-0.1843137254901961
Statistics Indonesia Reports August Trade Balance Surplus at US$5.49 Billion,"TEMPO.CO, Jakarta - Statistics Indonesia (BPS) reported that Indonesia's trade balance in August 2025 experienced a surplus of US$5.49 billion. This figure is slightly higher compared to the previous month's surplus of US$4.17 billion. ""Indonesia's trade balance has recorded a surplus for 64 consecutive months since May 2020,"" said Deputy for Statistics Production M. Habibullah during the BPS press conference held online and offline on Wednesday, October 1, 2025. In August 2025, BPS recorded that the value of exports reached US$24.96 billion, which was a 5.78 percent increase compared to August 2024. Meanwhile, imports in August this year were recorded at US$19.47 billion, a 6.56 percent decrease from the same period the previous year. In August 2025, the surplus was primarily driven by a surplus in non-oil and gas commodities, which amounted to US$7.15 billion. The main contributors to the surplus were animal or vegetable fats and oils (HS15), mineral fuels (HS27), as well as iron and steel (HS72). Meanwhile, non-oil and gas commodities experienced a deficit of US$1.66 billion. The main contributors to the deficit were crude oil and oil products. Cumulatively, Indonesia's trade balance from January to August 2025 recorded a surplus of US$29.14 billion. It originated from a non-oil and gas sector surplus of US$41.21 billion, while the oil and gas sector had a deficit of US$12.07 billion. The United States was the top contributor to Indonesia's trade surplus from the beginning of the year until August 2025, amounting to US$12.20 billion. Indonesia also experienced the largest surplus with India and the Philippines, at US$9.43 billion and 5.85 billion, respectively. ""Meanwhile, the deepest deficit contributors were China with minus US$13.09 billion, Singapore with minus US$3.55 billion, and Australia with minus US$3.49 billion.""",TEMPO.CO,2025-10-01T09:09:00Z,https://en.tempo.co/read/2053410/statistics-indonesia-reports-august-trade-balance-surplus-at-us5-49-billion,2025-10-01 17:26:59.748347,-0.03529411764705881
"CID Alleges Digital Deletion, PAN Fraud  --  Was Zubeen Garg's Death a Tip of the Iceberg?","Shyamkanu Mahanta was taken into custody after being detained at Delhi's Indira Gandhi International Airport shortly after midnight. In a dramatic twist in the high-profile probe into the death of legendary Assamese singer Zubeen Garg, two top suspects- North East India Festival chief organiser Shyamkanu Mahanta and Garg's manager Siddharth Sharma -- were arrested and brought to Guwahati early on Wednesday, closing a 13 day manhunt which has captivated the state. From documents and a CID FIR that have been made public to Pratidin Time, the Additional Secretary in the Union Home Ministry, Praveen Singh, at 12:42:51 PM IST on September 30, 2025, e mailed the Singapore Attorney General's chambers (fscons.singapore@mea.gov.in), requesting formally the mutual legal assistance so that the authorities in Singapore would arrest or extradite the accused mentioned in Assam CID case No. 18/2025. The request was copied to T. Prabhakar, First Secretary at the Indian Embassy in Singapore. Following that move, Assam police carried out coordinated arrests on the night of October 1. Shyamkanu Mahanta was taken into custody after being detained at Delhi's Indira Gandhi International Airport shortly after midnight. Siddharth Sharma was arrested in transit near a tollgate in Gurgaon while travelling from Rajasthan to Delhi in the early hours of October 1. Both the men were flown back to Guwahati on Air India flight IX1197. The plane took off from Terminal 3, Delhi, at 04:39 AM and arrived at Lokpriya Gopinath Bordoloi International Airport, Borjhar, at 06:37 AM on October 1, 2025. A tight security cordon had been put in place at the Guwahati airport. Police claim both were taken from the plane through a cargo gate in a massive convoy and brought straight to the CID's guesthouse in Geetanagar and produced before the court. Court documents indicate the suspect showed up at the airport without handcuffs, although handcuffs were affixed to them when they were brought before the magistrate. Images of the two men in handcuffs within the CID headquarters lockup later flooded social media and newspapers, further generating controversy over the optics and the way the police had handled the case. The CID's FIR, filed by Senior Superintendent Ashif Ahmed, lists eight sections of the BNSS: 316(5), 336(3), 337, 338, 339, 340(2), 341(1) and 342(1). The FIR alleges multiple offences and incorporates evidence police say was recovered during searches at Mahanta's residence and offices. Investigators say they found, among other things, two PAN cards registered to the same company name -- 'TREND MMS' -- bearing PAN numbers AACTT1645G and AAGFT5093G. Officials have also allegedly confiscated official stamps and seals of various government and public works officials, such as a seal belonging to an assistant engineer of the SLOC cell of the public works department (ROADS) at Chandmari. The CID claims these items indicate probable financial misconduct and fictitious billings for public road works -- including PMGSY works in various districts of Assam and Arunachal Pradesh -- amounting to crores of rupees over the past few years. One of the central pieces of evidence in investigators' case is the claimed control of such crucial digital content. CID sources indicate Zubeen Garg's mobile phone had supposedly been in manager Siddharth Sharma's custody following the singer's death in the days leading up. Sharma subsequently surrendered the phone to the police, but investigators claim the extended possession raised questions about possible tampering or erasure of evidence. The investigation has also targeted content online. Mahanta maintained two event websites -- for the North East Festival and Rongali Utsav -- that are said to have featured key documents and photographs. The police claim that the websites were shut down in late September. A September 24, 2025 e mail to Mahanta's colleague, Manna Deb, from a company called ITech Computer told them that ITech Computer was unable to host or keep up the two websites and provided them with 15 days in which to download materials. Inspectors report that the websites were actually disabled long before that 15 day window expired, which has raised new suspicions of intentional data destruction. Mahanta, who often used Facebook to speak to followers, live-streamed on 25 September 2025 claiming he had nothing to do with Garg's murder. He posted again on 29 September saying he would be coming back soon to Assam. On 30 September, however, his Facebook account was suspended, something investigators are looking very closely into. Previously, a look out notice also had been issued against Mahanta, officials added, and the unexpected arrests on the day the singer's 13 day funeral rituals were being celebrated have triggered heated public response in Assam. Loved ones of the deceased singer welcomed news of the arrests, while many called for an open, unbiased and swift investigation. Onlookers and the public have expressed doubt over procedure and timing. There are questions being raised regarding why the suspects were not held in custody sooner if police thought they had material evidence and whether influential networks had stalled action. Local leaders warned that any inability to get convictions would be regarded as a miscarriage of justice. The CID has arrested both men and brought them to 14 day custody and shifted them to its headquarters in Ulubari after fulfilling court formalities. As the case proceeds to the next phases, the Assam government and the Union Home Ministry have stated that they would co operate fully with any foreign legal requisites emerging from the investigation. With passions running high throughout Assam, citizens and civil society organizations are demanding a transparent probe and immediate legal action so the people -- who have been grieving the loss of a cultural icon -- can be assured that the rule of law has held fast.",Pratidin,2025-10-01T09:02:58Z,https://www.pratidintime.com/pratidin-exclusive/cid-alleges-digital-deletion-pan-fraud-was-zubeen-gargs-death-a-tip-of-the-iceberg-10519350,2025-10-01 17:26:59.748917,-0.2784313725490196
[Kitchen 143] A family food crawl with the Ford Explorer,"For families, the journey -- or in this case, the road trip -- to getting there is just as much fun as the meal Fun foodie adventures are something many look forward to as a way to bond with the family. It's where great conversations take place, and where our family and friends find themselves laughing or maybe even shedding a tear or two around the table over our bonding sessions. No matter the cuisine or fare, it's always about connection. Savoring the memories around the table is where love and togetherness truly come alive. But for our family of six, it's not just about the destination or the dish, it's also about the journey. And with that, I'm excited to highlight the journey -- or in this case, the road trip -- when getting ""there"" is just as much fun as the meal. We recently had the privilege to take the new Ford Explorer 2.3L Limited 4×4 for a spin as we ran errands for a week, went back and forth to work, invested in date night, and even took the whip out for a little road trip to Tagaytay. Nino was able to really let it out on the road with the power and precision of the Ford Explorer's engine and handling. The meals we enjoyed in between driving to our different appointments and stops made for a FUN Ford Food Crawl with the whole family. The Ford Explorer is perfect for a family adventure, no matter the season. With the sleek handling, it commands the road in the rain and keeps us cool in the heat of the summer. Equipped with premium comfort and advanced safety features, The New Explorer is built for drivers to command the road while keeping the family safe. Whether traveling in the city and navigating the tight turns of Manila's urban landscape or heading out to the province, making a rough road an easy drive, it embodies the strength and versatility of American ingenuity while delivering a smooth and comfortable ride for the whole family. In fact, that rainy night that we reserved a table for two at one of the best Filipino restaurants right here in Manila brought together American ingenuity and Filipino creativity to a whole new level of understanding for this Fil-Am. Run by husband-wife team Chef Jordy and Mia Navarra, Toyo Eatery has been included in the exclusive list of Asia's 50 Best Restaurants since 2018 and featured in Somebody Feed Phil earlier this year. With a heritage menu that provides opportunities for storytelling and a commitment to supporting local farmers and artisans, Chef Jordy continues to defy expectations of just how satisfying a Kamayan Feast can be when tradition meets thoughtful innovation. Meant to be enjoyed through a progression of bites, soup, appetizers, and ulam, served family style on banana leaves, each savory comes to the table with a meaningful back story. Honoring his childhood and rich culture of flavors, Chef Jordy brings diners through a joyful meal best enjoyed with family and friends. This is, by far, one of the best Kamayan meals Nino and I have ever experienced. After our trio of bites, we were served a series of five kinds of dried fish atop freshly steamed rice, beautifully gift-wrapped in banana leaf for that comforting, homegrown touch. The beauty of this second part of our meal was that it was immediately followed by the mains, which included plump, sweet fresh prawns sourced from Palawan, a crispy pata that was incredibly tender yet finished with the crispiest skin for that ultimate crunch satisfaction, and a classic pork BBQ offering an elevated experience with pork shoulder, belly, and butt, topped with a rich soy glaze and a char of smokiness. With each course, Nino and I were thoroughly entertained and inspired by the multiple layers of flavors, texture, and creative artistry on a banana leaf. From the curated cocktails to the dessert, where Nino shared with our server that it was the best avocado ice cream he had had in his life, this was a date night hard to forget. Safely riding home, the rain did not affect our short trip back to BGC, thanks to the Ford Explorer's confidence-inspiring safety features that keep precious cargo secure no matter the weather. It was time to shift gears for Sunday funday with the family by taking a ride to Tagaytay for a simple lunch after service. Our family always enjoys road trips, and the Ford Explorer is the perfect fit for a family of six. Roomy interiors provide maximum space and ease. Nino was able to open up the strength as we hit the highway to one of our favorite ""out of town"" destinations. With pastas and sammies that are simple and satisfying, we were blessed with some sunny weather, good food, great music (we loved the playlist in the cafe), amidst the greenery and fresh air. Even if it is on a busy main road, it felt peaceful and tucked away. Driving the Ford Explorer for a week's worth of errands, activities, events, and meals provided opportunities for convenience and connection. Whether it was Nino taking the wheel for a family cruise outside of Metro Manila or one of my meetings for the ADCOM for Learners with Disabilities, we moved in comfort and confidence. Surely safe for the family, for date night, and for every journey in between. ""I love that the new Ford Explorer gives me the thrill of performance and handling I look for as a car enthusiast, but at the same time, it delivers the safety and peace of mind I need as a dad,"" Nino said. ""The advanced safety features reassure me when my family is with me. I also appreciate the spacious luxury interior and smart tech that make family trips smoother and more fun. For me, it's rare to find an SUV that balances excitement, road presence, and practicality. This is a vehicle I can truly trust for both driving in the city and going out of town."" Easy to drive with a 10-speed automatic transmission, but even easier to ride as a passenger with creature comforts necessary of a ""passenger princess,"" including both heated and air conditioned seats, this Ford model also features ample leg room, outlets to charge phones or work on the laptop in the back seat, cup holders for both my coffee and my lemon water, and a magnetic charging station, while keeping my family safe. - Rappler.com",Rappler,2025-10-01T09:10:39Z,https://www.rappler.com/life-and-style/food-drinks/kitchen-143-family-food-crawl-ford-explorer/,2025-10-01 17:26:59.749524,0.4666666666666666
NRGene commercializes ToBRFV-resistant tomato seeds to combat viral disease,"Growers using the seeds report strong performance of the new virus-resistant solution, leading to high-quality fruits. Genomics company NRGene is advancing crop protection with the sale of tomato seeds integrated with its High Resistance (HR) trait. The HR trait imparts âenhanced and durableâ resistance to the Tomato Brown Rugose Fruit Virus (ToBRFV). The virus â"" causing yellowing or discoloration in leaves and brown wrinkled spots on fruits â"" is responsible for significant crop losses in key growing areas. This innovation is said to mark the first time HR-enhanced seeds will be available for farmers, following fruit quality and yield demonstrations in Switzerland and Canada during their 2024-2025 pilot sales. âThis milestone is more than just a first sale â"" itâs proof that our High Resistance trait is validated, reliable, and already protecting the yield of tomato growers,â says Dr. Gil Ronen, CEO of NRGene. âBy developing and applying efficient genomics markers, seed companies introduced this solution to the market faster, giving growers the confidence to keep producing despite ToBRFV.â The HR trait is licensed to various companies in Europe, South Africa, and the US, and to make adoption faster, NRGene provides DNA marker tools that help breeders quickly identify and insert the resistance trait into their best-performing tomato varieties. NRGene developed the seeds in partnership with the tomato breeding company Philoseeds in 2022. Within four years, the companies navigated the discovery to commercialization path, including introduction into elite hybrids, commercial trials in Europe and the US, and full commercialization to farmers. Netherlands-based HWSeeds is among the first to integrate the HR trait into its commercial tomato varieties, and is now in its second year of sales. The company has received positive customer feedback on the seed owing to the benefits of âreal high resistance,â says Roel Huisman, director of HWseed.Â âPlants are thriving under ToBRFV pressure, yields remain consistent, and fruit quality meets the expectations of demanding markets. This is not just another resistance â"" itâs a reliable, market-ready solution that restores grower confidence and strengthens our portfolio.â Commercial tomato grower PurNatur is the first to use HWseedâs resistant seeds, and also reported strong farm performance. Marco Stricker, director of PurNatur, stresses that the âresistance in actionâ led to healthy plants and high fruit quality. âThis is the kind of innovation that makes a real difference on the ground, giving us a powerful tool to combat ToBRFV and protect our farms from this devastating virus.â NRGene highlights that more breeding companies are following its trajectory and expects more businesses to adopt its HR trait to combat crop disease challenges.",foodingredientsfirst.com,2025-10-01T09:10:27Z,https://www.foodingredientsfirst.com/news/nrgene-tobrfv-resistant-tomato-seeds.html,2025-10-01 17:26:59.749818,0.2784313725490195
RM62.86 Million Zakat Collected By PPZ-MAIWP Through Three Campaigns,"KUALA LUMPUR, Oct 1 (Bernama) -- The Federal Territories Islamic Religious Council Zakat Collection Centre (PPZ-MAIWP) collected RM62.86 million in zakat (tithe) through three campaigns, involving 20,688 payers. PPZ-MAIWP chief executive officer Datuk Abdul Hakim Amir Osman said the Jom Tambah, Semarak Zakat and Jom Ulang campaigns were launched to encourage more individuals, including private sector employees and Muslim civil servants, to fulfil their zakat obligations via PPZ-MAIWP. ""These campaigns also strengthen PPZ-MAIWP's efforts to increase zakat collection, ensuring that more asnaf in the Federal Territory of Kuala Lumpur receive the benefits,"" he said in a statement today.",BERNAMA,2025-10-01T09:10:18Z,https://www.bernama.com/en/news.php/?id=2473544,2025-10-01 17:26:59.749923,0.4274509803921569
"Gate Group Announces Gate Technology Ltd Received the MiCA License from Malta Financial Services Authority (MFSA), Extends its Compliance Footprint in Europe","Disclaimer: This is a sponsored press release. Readers should conduct their own research prior to taking any actions related to the content mentioned in this article. Learn more "" Gate Group, a world-leading player in crypto space, has officially announced that Gate Technology Ltd (""Gate Europe""), a company based in Malta and part of Gate Group, has obtained a MiCA License under the regulation and supervision of MFSA, to provide exchange and custody services to its clients. This milestone marks another significant step forward in Gate Group's global compliance strategy. Dr. Han, Gate Group's founder, commented: ""Compliance and regulations are always at the core of all our activities. We have always adhered to a compliance-first strategy, and Malta is undoubtedly one of the most forward-looking jurisdictions in the global crypto industry. Obtaining MiCA's full operational licence is a critical step in Gate Group's expansion across Europe, and it underscores our long-term commitment to security, transparency, and user protection. We look forward to growing alongside Malta's and Europe's ecosystems and driving further prosperity in the local digital economy."" After securing the license in Malta, Gate Europe has started the process to passport it across entire Europe. Gate Europe is accelerating its expansion across the continent and is prepared to play a prominent role among the top crypto players. ""With this new license, we will continue to strengthen our commitment to compliance and regulatory standards in Malta and across Europe,"" said Gate Europe's CEO, Mr Giovanni Cunti. "" In full respect of MiCA's regulatory framework, we will continue to deliver secure, efficient, and professional services to our base of clients, in the crucial and vibrant European market."" As of now, various Gate entities have obtained or completed regulatory registrations, licences, authorizations, or approvals across various jurisdictions, such as Malta, Italy, Bahamas, Hong Kong, Japan, Australia, and Dubai. Malta is rapidly consolidating its position as a key hub for the crypto industry. In Europe, Gate Group's choice of continuing having Malta as its European base reflects deep recognition of the country's regulatory transparency, innovative drive, and growth potential. About Gate Group Founded in 2013, Gate Group is a pioneer in the cryptocurrency industry, with its flagship platform, Gate.com, serving over 39 million users and ranking among Top 3 crypto exchanges worldwide by market share.",CryptoSlate,2025-10-01T09:10:21Z,https://cryptoslate.com/press-releases/gate-group-announces-gate-technology-ltd-received-the-mica-license-from-malta-financial-services-authority-mfsa-extends-its-compliance-footprint-in-europe/,2025-10-01 17:26:59.750189,0.1843137254901961
"ASEAN-CPTPP Ties Must Deliver Reforms, Not Symbolism - Experts","Sunway University economics professor Dr Yeah Kim Leng said Malaysia stands to gain significantly from deeper CPTPP collaboration, particularly in electrical and electronics, chemicals, medical devices, machinery and other resource-based manufacturing sectors. ""Efforts to reduce tariff and non-tariff barriers among CPTPP members will boost demand for Malaysia's exports. ""This is particularly important under the current global environment of heightened uncertainties and geopolitical tensions,"" he said. Yeah also noted that Malaysia's participation in multiple trade blocs, namely the CPTPP, the RCEP, and the upcoming Digital Economy Framework Agreement (DEFA) -- a comprehensive agreement among ASEAN member countries -- would give it a competitive edge to serve as a regional hub. ""Malaysia is well-positioned to transform itself into a major regional production and trading hub, and also act as a bridge to foster trade among members with less connected markets,"" he said. Meanwhile, Bank Muamalat Malaysia Bhd's chief economist, Dr Mohd Afzanizam Abdul Rashid, said the CPTPP could act as a ""catalyst"" for Malaysian businesses, especially MSMEs, to scale up, but only if real investment is made in capacity building. ""MSMEs make up 96 per cent of businesses in the country. That means that financial literacy, digital savviness, and business planning must become core skills. ""A targeted outreach programme to help businesses understand and utilise the preferential treatment under the CPTPP is also important so that they can access new markets and procure raw materials more cost-effectively,"" he said. The ASEAN-CPTPP dialogue is set to bring together ASEAN's 10 member states and the 12 members of the CPTPP, including four overlapping countries: Malaysia, Singapore, Vietnam, and Brunei. During a discussion among ministers at the 57th ASEAN Economic Ministers (AEM) meeting last week, Investment, Trade and Industry Minister Tengku Datuk Seri Zafrul Abdul Aziz said ASEAN and CPTPP will hold a formal dialogue on Nov 20 to explore potential areas of collaboration. He said the formal dialogue will cover some potential areas of collaboration and cooperation.",BERNAMA,2025-10-01T09:10:18Z,https://www.bernama.com/en/news.php/?id=2473535,2025-10-01 17:26:59.750418,0.2627450980392156
